ticker,ym,prox_52w_high,reversao,idio_vol_12m,hhi_posse,peer_ret,delta_breadth_w,dem_pct_w,EFIT
ABCB4,201805,0.864978879318898,-0.0336087690900762,0.0398258723523127,0.0510579152978978,-0.0898120537818998,-0.00441501103752759,-0.153482034044967,-0.00753823555315491
ABCB4,201806,0.794831236297286,0.125799515867116,0.0390130630666283,0.0505420774155243,-0.0133615567633531,-0.00221729490022173,-0.203884114997772,-0.0140554305000671
ABCB4,201807,0.848562157880142,0.0810975212213823,0.0333610481011589,0.046671492485855,0.0472606930479529,-0.00444444444444444,0.0458430641478259,-0.0168237105115164
ABCB4,201808,0.806462160358058,-0.0676004151939982,0.030623863321973,0.0459917419844217,-0.00824651153595997,-0.0334821428571429,-0.123522203961688,-0.0165666114940187
ABCB4,201809,0.763268509065901,0.049613333721193,0.0316074824228867,0.0478214179140322,-0.0287544597349867,0.0023094688221709,-0.131566487922752,-0.0231928317811628
ABCB4,201810,0.884101372053902,0.0535594271068841,0.0323119635347778,0.0512449043572831,0.0939224763996314,0.0944700460829493,0.214028649245946,-0.0260350256914105
ABCB4,201811,0.90050413740913,-0.158309771139227,0.0303578209909251,0.0468068834590621,0.0556141594095988,-0.0357894736842105,-0.147309133950987,-0.0193929385187312
ABCB4,201812,0.922920740553464,-0.018553036873048,0.0301579986820827,0.0487592034962724,0.00738818117831045,-0.037117903930131,-0.238827824683511,-0.0130510451026742
ABCB4,201901,1,-0.0248933927264672,0.0328466433432962,0.0605479447059053,0.117824427735968,0.195011337868481,0.705662247773803,-0.0173313244809508
ABCB4,201902,0.916290790017405,-0.229511554277153,0.0406111169633496,0.0426304950692218,-0.00565866711014532,-0.0113851992409867,-0.101539350503051,-0.0148318606557503
ABCB4,201903,0.954887021146842,0.0837092099825967,0.0439320260466885,0.0438405084403611,-0.008571097405773,-0.0844529750479846,0.0587565960010168,-0.0163076074760626
ABCB4,201904,0.974937336228958,-0.0421222515274935,0.0456743054751574,0.0438374744495398,-0.0309329446997993,0.0125786163522013,-0.0999760435316817,-0.0165444330430798
ABCB4,201905,0.906265674309361,-0.0209975783920866,0.0503053272273573,0.0550026361625873,0.0217557584893622,-0.0579710144927536,-0.101335633524827,-0.0154668875026703
ABCB4,201906,0.963408574480469,0.0704370007873695,0.0503440643936839,0.0509613010219035,0.0434001595564268,0.0747252747252747,0.185709135378562,-0.0056791261548489
ABCB4,201907,0.925112453430442,-0.0630531441176476,0.0646862955408743,0.0497001731800529,0.0427598792200282,0.0940695296523517,-0.173184014983046,0.00102249088610363
ABCB4,201908,0.948846835177322,0.0397506541507416,0.064873996608275,0.0440863539569565,0.00684106107829705,0.0728971962616823,0.25376573135443,-0.000100505377807362
ABCB4,201909,0.923564631721758,-0.0256556720849142,0.0649256497575957,0.0405879535671753,-0.000454910403879823,-0.0365853658536585,0.138282149793768,0.00229008675029733
ABCB4,201910,0.930787939138984,0.0266451892109998,0.0651732533059721,0.0376618248807516,0.0305771414205887,-0.0325497287522604,-0.057540795298377,0.00242470079767349
ABCB4,201911,0.949362552637442,-0.00782111740653613,0.0653490247930316,0.0428856305448824,0.054520206337479,-0.085981308411215,0.04048683792389,-0.00205182047610517
ABCB4,201912,1,-0.0199557952111449,0.0673821852497922,0.0510246678049987,0.132382819256184,0.0408997955010225,0.609310162693042,-0.00282135755919886
ABCB4,202001,1,-0.097282923276609,0.053955790865174,0.0413110073048047,0.0234395617267462,0.349705304518664,0.945552911216489,0.00542535805173701
ABCB4,202002,0.920313097553718,-0.101716483325492,0.048823714891611,0.0405111301590583,-0.0963004124863395,-0.0873362445414847,0.017725255361548,-0.0024758855335303
ABCB4,202003,0.609857082100043,0.0796869024462824,0.0500536191733954,0.0539431165797323,-0.311758448976422,-0.161084529505582,-0.41479569852118,-0.00713965892540298
ABCB4,202004,0.658221981943206,0.337337386894629,0.0470848701436476,0.0588060688882742,0.172248274618158,0.0437262357414449,0.219562852967135,-0.033074250608039
ABCB4,202005,0.644863970438681,-0.079305301623485,0.0449923393707467,0.104682585093089,0.0581369709067983,-0.131147540983607,-0.0905356675829399,-0.0272394908790076
ABCB4,202006,0.648549001974573,0.0202940829552496,0.0546666840628394,0.100588276163715,0.0911635851302499,0.0985324947589099,-0.00611082347393401,-0.0249550617349395
ABCB4,202007,0.647627762315647,-0.00571443235289593,0.0505999908816817,0.0844900219312611,0.0669121271077718,0.146946564885496,-0.077031586078792,-0.0225179431986963
ABCB4,202008,0.627469767199084,0.00142046268843443,0.0494022460521002,0.0989077961088806,-0.0192580178213857,-0.251247920133112,-0.0131593633127236,-0.0200713876843907
