ticker,ym,peer_ret,n_peers
MLFT4,201702,0.0615507335805523,56
MMXM3,201702,0.202398365960334,50
MOVI3,201702,0.045603019205314,58
MPLU3,201702,0.0647898314742378,60
MRFG3,201702,0.0670741243638113,60
MRVE3,201702,0.0670622802680542,60
MTSA3,201702,0.0617252441049023,16
MTSA4,201702,0.0569219010680583,16
MULT3,201702,0.0570451600987643,59
MYPK3,201702,0.0610917161248735,59
NATU3,201702,0.0365920512595177,58
ODPV3,201702,0.060912572471721,59
OFSA3,201702,0.0797732328999384,57
OGXP3,201702,0.0156229923266919,50
OIBR3,201702,0.0623011296349529,58
OIBR4,201702,0.0815964541537511,57
OSXB3,201702,0.0293112252085218,50
PARC3,201702,0.0523077339217664,59
PARD3,201702,0.0502036923352518,58
PCAR4,201702,0.0358844931034323,58
PDGR3,201702,0.0784593215508887,53
PETR3,201702,0.0350598054196126,59
PETR4,201702,0.0430381046404719,62
PFRM3,201702,0.0856842023861955,55
PINE4,201702,0.0596648364819426,43
PMAM3,201702,0.0654324886927505,56
PNVL3,201702,0.0834062996115412,44
PNVL4,201702,0.0748906479459695,56
POMO3,201702,0.13864279338021,54
POMO4,201702,0.103481925988158,59
PRIO3,201702,0.0641335573387812,55
PRML3,201702,0.0314226726819314,56
PSSA3,201702,0.0729457874210948,58
PTBL3,201702,0.0398119633372861,52
QGEP3,201702,0.0623490710718879,61
QUAL3,201702,0.0392694715385548,60
RADL3,201702,0.0498337218203194,57
RAPT3,201702,0.0087983396673502,55
RAPT4,201702,0.0807208788268116,60
RDNI3,201702,0.0622300893028911,53
REDE3,201702,0.0526508776812359,50
REDE4,201702,0.0501736666004617,50
RENT3,201702,0.0414246782014954,58
RLOG3,201702,0.045885582408698,59
RNEW11,201702,0.0213408654062593,42
RNEW3,201702,-0.163526847311511,33
ROMI3,201702,0.0391463080446829,18
RPAD3,201702,0.0307377524018089,52
RSID3,201702,0.0754630838840538,55
RUMO3,201702,0.0554233046086403,58
SANB11,201702,0.0566133388716248,57
SANB3,201702,-0.0187230545771877,51
SANB4,201702,0.0529797466135332,54
SAPR4,201702,0.0542377625427266,61
SBSP3,201702,0.0587904217351668,58
SCAR3,201702,0.0950334748291154,55
SEDU3,201702,0.08474204223599,49
SEER3,201702,0.0519586810836985,59
SGAS4,201702,0.00373886066689755,5
SGPS3,201702,0.0975911291847394,44
SHOW3,201702,0.0513122970825152,55
SHUL4,201702,0.0559586755372837,13
SLCE3,201702,0.0463445377755208,61
SLED4,201702,0.0604618780267117,50
SMLE3,201702,0.0839233318045851,59
SMTO3,201702,0.0467514332949916,60
SNSL3,201702,0.0876282967255055,48
SSBR3,201702,0.0509604561489522,58
STBP3,201702,0.0675464289586254,58
SULA11,201702,0.0977580045703575,60
SUZB5,201702,0.0401927590829972,58
TAEE11,201702,0.0653991322852846,60
TCSA3,201702,0.0544155442368619,61
TECN3,201702,0.0687727130061549,57
TESA3,201702,0.034845990601831,57
TGMA3,201702,0.0494120418858402,59
TIET11,201702,0.0461243326400874,60
TIET3,201702,0.155597357127247,50
TIET4,201702,0.0432011707705881,56
TIMP3,201702,0.0624932496887134,58
TOTS3,201702,0.092480800969865,59
TPIS3,201702,-0.0587392514809998,47
TRIS3,201702,0.0707178440893389,45
TRPL4,201702,0.0615528738098958,60
TUPY3,201702,0.0429719425435143,60
UCAS3,201702,0.0393062810501348,31
UGPA3,201702,0.0307384880305166,58
UNIP3,201702,0.0223739254204284,52
UNIP6,201702,0.055360881028119,48
USIM3,201702,0.073916010921642,56
USIM5,201702,0.0620322226653056,58
VALE3,201702,0.0545089308747701,60
VALE5,201702,0.038598744490365,61
VIVT3,201702,0.0516219701109927,57
VIVT4,201702,0.0610505821548374,59
VLID3,201702,0.0631017009254201,59
VULC3,201702,0.0604185372533703,22
VVAR11,201702,0.0879325375654326,59
WEGE3,201702,0.051811962614468,58
AALR3,201703,0.00718924646295004,55
ABCB4,201703,-0.0238065656751703,57
ABEV3,201703,-0.0216495480353383,55
AFLT3,201703,0.193771087625228,10
AFLU3,201703,0.15556958703279,18
AGRO3,201703,-0.0275810570147511,35
ALPA3,201703,0.0295551945663287,50
ALPA4,201703,-0.00534389497597547,57
ALSC3,201703,-0.0114354042457547,57
ALUP11,201703,-0.0314721848453031,58
ALUP3,201703,-0.0533926663953565,42
ALUP4,201703,-0.0540775176730344,42
AMAR3,201703,-0.00326067988738841,54
ANIM3,201703,0.00408999584972508,57
ARZZ3,201703,0.0013533706038443,57
BBAS3,201703,-0.0260862087196282,58
BBDC3,201703,-0.0191045247418526,56
BBDC4,201703,-0.0204055607637779,58
BBRK3,201703,-0.0521055596594434,53
BBSE3,201703,-0.0131173547185105,56
BBTG11,201703,-0.0133896563499907,56
BEEF3,201703,-0.031523281375664,57
BMEB4,201703,0.0305605160115589,23
BMTO4,201703,-0.0301251629553525,10
BOBR4,201703,0.0290076319135901,23
BPAC11,201703,-0.039608489272982,52
BPAN4,201703,0.0331277175756226,23
BPHA3,201703,-0.0894031921658507,37
BRAP3,201703,0.0017032421686892,54
BRAP4,201703,-0.01844444105254,58
BRFS3,201703,-0.0113048000465421,58
BRGE3,201703,0.0094298212217928,50
BRIN3,201703,-0.0298628106634235,35
BRIV3,201703,0.0186347688415237,52
BRKM3,201703,-0.0230380998985999,47
BRKM5,201703,-0.0192879690730742,56
BRML3,201703,-0.0252397727245825,59
BRPR3,201703,9.58459161068148e-05,55
BRSR6,201703,0.0127064838168003,58
BSEV3,201703,0.000994287214525823,36
BTOW3,201703,-0.00783101811872935,57
BTTL4,201703,0.02910072929031,16
BVMF3,201703,-0.0105836888920367,58
CAMB4,201703,0.0131315593994703,42
CARD3,201703,-0.0302183950005088,16
CCPR3,201703,0.00778870616303284,50
CCRO3,201703,-0.0150888718482165,56
CEBR3,201703,-0.0103381536481831,26
CEBR5,201703,0.0179118281551869,26
CEBR6,201703,0.0068347310151252,26
CEEB3,201703,0.161344078428686,16
CEED3,201703,0.137317626996247,13
CEED4,201703,0.203317561663199,13
CELP3,201703,-0.0242789897627518,49
CELP5,201703,-0.086444310974698,5
CEPE3,201703,0.203034022552387,14
CEPE5,201703,-0.0135784629713212,11
CEPE6,201703,-0.0690620537054094,6
CESP3,201703,0.0190784084260745,50
