setor,ym,valor_setor,n_fundos_setor,n_tickers_setor,aum_total_mes,share_setor,share_prev1,share_prev3,delta_share_1m,delta_share_3m
Infraestrutura de Mercado,201710,4362453603.91917,1115,2,87889104061.879,0.0496358866151116,0.0542997560422946,0.0568828964714723,-0.00466386942718306,-0.00724700985636072
Infraestrutura de Mercado,201711,4652424644.21289,1165,2,88307465319.936,0.0526843866184729,0.0496358866151116,0.0532690608281147,0.00304850000336135,-0.000584674209641818
Infraestrutura de Mercado,201712,4566037116.23461,1124,2,87692181695.9998,0.0520689191205617,0.0526843866184729,0.0542997560422946,-0.000615467497911207,-0.00223083692173292
Infraestrutura de Mercado,201801,5176568231.87013,1156,2,94549805856.5787,0.0547496442216116,0.0520689191205617,0.0496358866151116,0.00268072510104987,0.00511375760650001
Infraestrutura de Mercado,201802,4285163466.75879,1094,2,97110292371.6627,0.0441267692857778,0.0547496442216116,0.0526843866184729,-0.0106228749358337,-0.00855761733269505
Infraestrutura de Mercado,201803,4711811724.14291,1113,2,108484322569.548,0.0434331119238194,0.0441267692857778,0.0520689191205617,-0.000693657361958415,-0.00863580719674226
Infraestrutura de Mercado,201804,4709188758.68903,1097,2,112852815596.265,0.0417285889927314,0.0434331119238194,0.0547496442216116,-0.00170452293108804,-0.0130210552288802
Infraestrutura de Mercado,201805,5377212617.63283,1129,2,112393039639.731,0.0478429325772232,0.0417285889927314,0.0441267692857778,0.00611434358449177,0.00371616329144531
Infraestrutura de Mercado,201806,4944324760.32522,1132,2,107697210646.92,0.0459094969184946,0.0478429325772232,0.0434331119238194,-0.0019334356587286,0.00247638499467513
Infraestrutura de Mercado,201807,4784314550.31711,1146,2,104191187693.892,0.0459186103566953,0.0459094969184946,0.0417285889927314,9.11343820070992e-06,0.00419002136396388
Infraestrutura de Mercado,201808,4887173177.10521,1152,2,108043579827.41,0.0452333510691891,0.0459186103566953,0.0478429325772232,-0.000685259287506144,-0.00260958150803403
Infraestrutura de Mercado,201809,4647649511.59115,1146,2,106660522580.877,0.0435742240815199,0.0452333510691891,0.0459094969184946,-0.00165912698766924,-0.00233527283697467
Infraestrutura de Mercado,201810,4633042810.69508,1135,2,116108798282.466,0.0399025989350434,0.0435742240815199,0.0459186103566953,-0.00367162514647645,-0.00601601142165183
Infraestrutura de Mercado,201811,4932802744.60813,1180,2,131193687159.846,0.0375993910331829,0.0399025989350434,0.0452333510691891,-0.0023032079018605,-0.00763396003600619
Infraestrutura de Mercado,201812,5029311953.86836,1182,2,140270231627.397,0.0358544496256899,0.0375993910331829,0.0435742240815199,-0.00174494140749304,-0.00771977445582999
Infraestrutura de Mercado,201901,6098988246.95843,1216,2,142316178989.126,0.0428551995302265,0.0358544496256899,0.0399025989350434,0.00700074990453657,0.00295260059518303
Infraestrutura de Mercado,201902,6424497928.06342,1185,2,160744912098.041,0.0399670374894666,0.0428551995302265,0.0375993910331829,-0.00288816204075985,0.00236764645628368
Infraestrutura de Mercado,201903,6655350596.62007,1174,2,162201074038.707,0.0410314829051739,0.0399670374894666,0.0358544496256899,0.0010644454157073,0.00517703327948402
Infraestrutura de Mercado,201904,6950279105.11841,1180,2,162912423696.299,0.0426626708229147,0.0410314829051739,0.0428551995302265,0.00163118791774079,-0.000192528707311762
Infraestrutura de Mercado,201905,6999838937.79563,1149,2,164994815118.071,0.0424245994202091,0.0426626708229147,0.0399670374894666,-0.000238071402705591,0.00245756193074249
Infraestrutura de Mercado,201906,7499463621.96535,1192,2,181024072690.824,0.0414279908218277,0.0424245994202091,0.0410314829051739,-0.000996608598381389,0.000396507916653806
Infraestrutura de Mercado,201907,8142868257.71406,1206,2,189109026939.336,0.0430591198606621,0.0414279908218277,0.0426626708229147,0.00163112903883442,0.000396449037747437
Infraestrutura de Mercado,201908,9388192606.07516,1218,2,194213307753.444,0.0483395948232012,0.0430591198606621,0.0424245994202091,0.00528047496253901,0.00591499540299204
Infraestrutura de Mercado,201909,8981029690.39189,1254,2,207052548171.914,0.0433756057082427,0.0483395948232012,0.0414279908218277,-0.00496398911495845,0.00194761488641497
Infraestrutura de Mercado,201910,10011598940.4977,1241,2,220895558360.9,0.0453227716065738,0.0433756057082427,0.0430591198606621,0.00194716589833106,0.00226365174591161
Infraestrutura de Mercado,201911,10434554800.7972,1243,2,224375513401.092,0.0465048732039867,0.0453227716065738,0.0483395948232012,0.00118210159741293,-0.00183472161921447
Infraestrutura de Mercado,201912,8738802811.11402,1261,2,252163993347.622,0.0346552364399905,0.0465048732039867,0.0433756057082427,-0.0118496367639962,-0.00872036926825218
Infraestrutura de Mercado,202001,10963955730.7633,1262,2,288436917407.342,0.0380116242723519,0.0346552364399905,0.0453227716065738,0.00335638783236134,-0.0073111473342219
Infraestrutura de Mercado,202002,13371516654.5737,1323,2,318494156129.479,0.0419835541633539,0.0380116242723519,0.0465048732039867,0.00397192989100204,-0.00452131904063278
Infraestrutura de Mercado,202003,11445471850.0889,1289,2,285182474982.678,0.0401338541254476,0.0419835541633539,0.0346552364399905,-0.00184970003790633,0.00547861768545705
Infraestrutura de Mercado,202004,7300247136.95209,1238,2,204172537148.607,0.0357552844222072,0.0401338541254476,0.0380116242723519,-0.00437856970324038,-0.00225633985014467
Infraestrutura de Mercado,202005,9877309911.20969,1324,2,228072791871.752,0.0433077081669778,0.0357552844222072,0.0419835541633539,0.00755242374477064,0.00132415400362393
Infraestrutura de Mercado,202006,12948278533.8146,1318,2,249404854213.553,0.0519167061709537,0.0433077081669778,0.0401338541254476,0.00860899800397592,0.0117828520455062
Infraestrutura de Mercado,202007,14429550967.6033,1326,2,283083166709.971,0.0509728329497843,0.0519167061709537,0.0357552844222072,-0.000943873221169449,0.0152175485275771
Infraestrutura de Mercado,202008,14237710397.5271,1392,2,307767606232.894,0.046261237729981,0.0509728329497843,0.0433077081669778,-0.00471159521980332,0.00295352956300315
Infraestrutura de Mercado,202009,13243971465.1277,1324,2,306678059731.494,0.043185259084798,0.046261237729981,0.0519167061709537,-0.00307597864518296,-0.00873144708615573
Infraestrutura de Mercado,202010,11785811002.156,1380,2,295647634336.712,0.0398643846029668,0.043185259084798,0.0509728329497843,-0.00332087448183122,-0.0111084483468175
Infraestrutura de Mercado,202011,13834301612.8495,1458,2,299801671876.546,0.0461448447777378,0.0398643846029668,0.046261237729981,0.00628046017477099,-0.000116392952243194
Infraestrutura de Mercado,202012,15184619768.2072,1479,2,338355791333.908,0.0448776706565138,0.0461448447777378,0.043185259084798,-0.00126717412122397,0.0016924115717158
Infraestrutura de Mercado,202101,14831098352.0829,1521,2,360822900221.747,0.0411035395562983,0.0448776706565138,0.0398643846029668,-0.00377413110021551,0.00123915495333151
Infraestrutura de Mercado,202102,13634055713.2493,1513,2,370861754009.869,0.0367631754038635,0.0411035395562983,0.0461448447777378,-0.00434036415243485,-0.00938166937387433
Infraestrutura de Mercado,202103,14648038832.817,1534,2,372866953779.464,0.0392848942078163,0.0367631754038635,0.0448776706565138,0.00252171880395283,-0.00559277644869752
Infraestrutura de Mercado,202104,12721175814.0525,1536,2,384788861134.105,0.0330601457031755,0.0392848942078163,0.0411035395562983,-0.0062247485046408,-0.00804339385312282
Infraestrutura de Mercado,202105,12491853528.7012,1552,2,406817654924.974,0.0307062719070169,0.0330601457031755,0.0367631754038635,-0.00235387379615863,-0.0060569034968466
Infraestrutura de Mercado,202106,8452228305.98786,1500,2,411630272922.735,0.0205335439640378,0.0307062719070169,0.0392848942078163,-0.0101727279429791,-0.0187513502437785
Infraestrutura de Mercado,202107,6758887428.4031,1473,2,425862992539.65,0.0158710372744441,0.0205335439640378,0.0330601457031755,-0.00466250668959369,-0.0171891084287314
Infraestrutura de Mercado,202108,6063042097.74634,1480,2,401274376757.939,0.015109467359297,0.0158710372744441,0.0307062719070169,-0.000761569915147063,-0.0155968045477198
Infraestrutura de Mercado,202109,5723587574.88148,1440,2,393911169414.151,0.0145301479605007,0.015109467359297,0.0205335439640378,-0.000579319398796312,-0.00600339600353707
Infraestrutura de Mercado,202110,4662701595.74846,1482,2,353691039535.72,0.0131829791387111,0.0145301479605007,0.0158710372744441,-0.0013471688217896,-0.00268805813573297
Infraestrutura de Mercado,202111,4338694304.08077,1460,2,325255185819.354,0.0133393547381915,0.0131829791387111,0.015109467359297,0.000156375599480415,-0.00177011262110549
Infraestrutura de Mercado,202112,4046736992.59459,1528,2,312951418870.811,0.0129308791990654,0.0133393547381915,0.0145301479605007,-0.000408475539126114,-0.00159926876143529
Mineracao e Siderurgia,201704,3799222381.38424,1109,15,71529884098.216,0.0531137779584211,0.0614586962433271,0.0635983120571297,-0.00834491828490598,-0.0104845340987086
Mineracao e Siderurgia,201705,3801686008.66755,1105,14,69641670458.5266,0.054589242096534,0.0531137779584211,0.0732628204456579,0.00147546413811291,-0.0186735783491239
Mineracao e Siderurgia,201706,4163825748.50576,1093,15,69214733102.5099,0.0601580842959975,0.054589242096534,0.0614586962433271,0.0055688421994635,-0.00130061194732958
Mineracao e Siderurgia,201707,4143070539.80262,1094,14,67346539531.8401,0.0615186848292905,0.0601580842959975,0.0531137779584211,0.00136060053329297,0.00840490687086937
Mineracao e Siderurgia,201708,6211911637.58705,1107,14,75727711489.0053,0.0820295703573313,0.0615186848292905,0.054589242096534,0.0205108855280408,0.0274403282607972
Mineracao e Siderurgia,201709,4583871631.06156,1095,14,84659901739.7102,0.0541445423023857,0.0820295703573313,0.0601580842959975,-0.0278850280549456,-0.00601354199361183
Mineracao e Siderurgia,201710,4549007461.31204,1127,14,87889104061.879,0.0517584916795747,0.0541445423023857,0.0615186848292905,-0.00238605062281099,-0.00976019314971579
Mineracao e Siderurgia,201711,5417443984.62442,1141,14,88307465319.936,0.0613475198840454,0.0517584916795747,0.0820295703573313,0.00958902820447063,-0.0206820504732859
Mineracao e Siderurgia,201712,6567988534.47994,1118,14,87692181695.9998,0.0748982224806428,0.0613475198840454,0.0541445423023857,0.0135507025965974,0.0207536801782571
Mineracao e Siderurgia,201801,6979028292.12846,1145,13,94549805856.5787,0.0738132482547331,0.0748982224806428,0.0517584916795747,-0.00108497422590968,0.0220547565751584
Mineracao e Siderurgia,201802,8106645435.41758,1105,13,97110292371.6627,0.0834787460467285,0.0738132482547331,0.0613475198840454,0.00966549779199538,0.0221312261626831
Mineracao e Siderurgia,201803,8411684421.45931,1144,14,108484322569.548,0.0775382490503793,0.0834787460467285,0.0748982224806428,-0.00594049699634913,0.00264002656973657
Mineracao e Siderurgia,201804,9807864517.34871,1148,15,112852815596.265,0.0869084609500283,0.0775382490503793,0.0738132482547331,0.00937021189964898,0.0130952126952952
Mineracao e Siderurgia,201805,10528236795.518,1151,15,112393039639.731,0.0936733878651699,0.0869084609500283,0.0834787460467285,0.00676492691514158,0.0101946418184414
Mineracao e Siderurgia,201806,9743060588.79495,1169,15,107697210646.92,0.0904671581582286,0.0936733878651699,0.0775382490503793,-0.00320622970694126,0.0129289091078493
Mineracao e Siderurgia,201807,12753529297.3832,1176,15,104191187693.892,0.122405066874297,0.0904671581582286,0.0869084609500283,0.0319379087160683,0.0354966059242686
Mineracao e Siderurgia,201808,11794406366.0644,1197,15,108043579827.41,0.109163417066566,0.122405066874297,0.0936733878651699,-0.013241649807731,0.015490029201396
Mineracao e Siderurgia,201809,13372663206.2444,1194,15,106660522580.877,0.125375939313482,0.109163417066566,0.0904671581582286,0.0162125222469165,0.0349087811552538
Mineracao e Siderurgia,201810,9903867508.24475,1178,15,116108798282.466,0.0852981656407378,0.125375939313482,0.122405066874297,-0.0400777736727447,-0.0371069012335592
Mineracao e Siderurgia,201811,9676468640.03071,1202,14,131193687159.846,0.0737571208608606,0.0852981656407378,0.109163417066566,-0.0115410447798772,-0.0354062962057053
Mineracao e Siderurgia,201812,10281547334.8008,1203,14,140270231627.397,0.0732981418474584,0.0737571208608606,0.125375939313482,-0.000458979013402139,-0.052077797466024
Mineracao e Siderurgia,201901,9889696541.6973,1296,14,142316178989.126,0.0694910207113762,0.0732981418474584,0.0852981656407378,-0.00380712113608227,-0.0158071449293616
Mineracao e Siderurgia,201902,11632807863.6639,1284,14,160744912098.041,0.0723681248248084,0.0694910207113762,0.0737571208608606,0.00287710411343227,-0.00138899603605214
Mineracao e Siderurgia,201903,12724367464.1113,1267,15,162201074038.707,0.0784481085561416,0.0723681248248084,0.0732981418474584,0.00607998373133314,0.00514996670868315
Mineracao e Siderurgia,201904,12533139807.4889,1269,15,162912423696.299,0.0769317620051691,0.0784481085561416,0.0694910207113762,-0.00151634655097249,0.00744074129379292
Mineracao e Siderurgia,201905,13930240137.4871,1303,15,164994815118.071,0.0844283508395008,0.0769317620051691,0.0723681248248084,0.0074965888343317,0.0120602260146924
Mineracao e Siderurgia,201906,15223167460.6023,1313,15,181024072690.824,0.0840947131191904,0.0844283508395008,0.0784481085561416,-0.00033363772031042,0.00564660456304879
Mineracao e Siderurgia,201907,13819989209.9669,1324,15,189109026939.336,0.0730794792487626,0.0840947131191904,0.0769317620051691,-0.0110152338704278,-0.00385228275640649
Mineracao e Siderurgia,201908,10803969047.7341,1283,15,194213307753.444,0.0556293962175332,0.0730794792487626,0.0844283508395008,-0.0174500830312294,-0.0287989546219676
Mineracao e Siderurgia,201909,12415372627.8109,1284,15,207052548171.914,0.05996242372976,0.0556293962175332,0.0840947131191904,0.00433302751222676,-0.0241322893894304
Mineracao e Siderurgia,201910,12594581308.5596,1280,14,220895558360.9,0.0570160006928818,0.05996242372976,0.0730794792487626,-0.00294642303687817,-0.0160634785558808
Mineracao e Siderurgia,201911,15077104865.0472,1298,13,224375513401.092,0.0671958567871684,0.0570160006928818,0.0556293962175332,0.0101798560942866,0.0115664605696352
Mineracao e Siderurgia,201912,18879261133.7422,1321,14,252163993347.622,0.0748689806308552,0.0671958567871684,0.05996242372976,0.00767312384368683,0.0149065569010952
Mineracao e Siderurgia,202001,20254475081.8774,1329,14,288436917407.342,0.0702215072326307,0.0748689806308552,0.0570160006928818,-0.00464747339822449,0.0132055065397489
Mineracao e Siderurgia,202002,19597098223.9317,1376,14,318494156129.479,0.0615304797491003,0.0702215072326307,0.0671958567871684,-0.00869102748353046,-0.00566537703806812
Mineracao e Siderurgia,202003,25702180456.3437,1410,14,285182474982.678,0.0901253853621434,0.0615304797491003,0.0748689806308552,0.0285949056130432,0.0152564047312882
Mineracao e Siderurgia,202004,17358085738.277,1394,14,204172537148.607,0.0850167509337602,0.0901253853621434,0.0702215072326307,-0.00510863442838321,0.0147952437011295
Mineracao e Siderurgia,202005,20297900960.5751,1429,13,228072791871.752,0.088997467843463,0.0850167509337602,0.0615304797491003,0.00398071690970278,0.0274669880943628
Mineracao e Siderurgia,202006,20051133752.0446,1436,14,249404854213.553,0.0803959241902959,0.088997467843463,0.0901253853621434,-0.00860154365316716,-0.00972946117184759
Mineracao e Siderurgia,202007,22540446041.9893,1436,13,283083166709.971,0.0796248194619174,0.0803959241902959,0.0850167509337602,-0.000771104728378491,-0.00539193147184287
Mineracao e Siderurgia,202008,30275756020.8755,1501,13,307767606232.894,0.0983721334140838,0.0796248194619174,0.088997467843463,0.0187473139521665,0.00937466557062082
Mineracao e Siderurgia,202009,30855113141.4671,1518,13,306678059731.494,0.100610761553929,0.0983721334140838,0.0803959241902959,0.00223862813984557,0.0202148373636336
Mineracao e Siderurgia,202010,28113103199.172,1480,13,295647634336.712,0.09508989734433,0.100610761553929,0.0796248194619174,-0.00552086420959939,0.0154650778824127
Mineracao e Siderurgia,202011,30728256730.2779,1527,13,299801671876.546,0.102495281423685,0.09508989734433,0.0983721334140838,0.0074053840793553,0.00412314800960148
Mineracao e Siderurgia,202012,35272598869.418,1552,13,338355791333.908,0.104247067060274,0.102495281423685,0.100610761553929,0.00175178563658866,0.00363630550634457
Mineracao e Siderurgia,202101,36465718685.3354,1594,14,360822900221.747,0.101062650577125,0.104247067060274,0.09508989734433,-0.00318441648314879,0.00597275323279517
Mineracao e Siderurgia,202102,40107205448.7291,1606,16,370861754009.869,0.10814597357392,0.101062650577125,0.102495281423685,0.00708332299679525,0.00565069215023511
Mineracao e Siderurgia,202103,38856954511.752,1618,16,372866953779.464,0.104211312152737,0.10814597357392,0.104247067060274,-0.00393466142118315,-3.57549075366975e-05
Mineracao e Siderurgia,202104,41054099444.6366,1626,15,384788861134.105,0.106692536066756,0.104211312152737,0.101062650577125,0.00248122391401909,0.00562988548963118
Mineracao e Siderurgia,202105,41495436637.3414,1629,15,406817654924.974,0.102000088086133,0.106692536066756,0.10814597357392,-0.00469244798062332,-0.00614588548778738
Mineracao e Siderurgia,202106,38995595954.669,1684,15,411630272922.735,0.094734519105665,0.102000088086133,0.104211312152737,-0.00726556898046804,-0.00947679304707227
Mineracao e Siderurgia,202107,39505876152.7232,1724,16,425862992539.65,0.0927666335060681,0.094734519105665,0.106692536066756,-0.00196788559959687,-0.0139259025606882
Mineracao e Siderurgia,202108,30987783258.2305,1702,16,401274376757.939,0.0772234287885352,0.0927666335060681,0.102000088086133,-0.015543204717533,-0.0247766592975979
Mineracao e Siderurgia,202109,27692339290.7551,1696,16,393911169414.151,0.0703009750445534,0.0772234287885352,0.094734519105665,-0.00692245374398179,-0.0244335440611116
Mineracao e Siderurgia,202110,24552009145.9412,1705,16,353691039535.72,0.0694165426926559,0.0703009750445534,0.0927666335060681,-0.000884432351897516,-0.0233500908134123
Mineracao e Siderurgia,202111,23376293855.9073,1721,16,325255185819.354,0.0718706261270509,0.0694165426926559,0.0772234287885352,0.00245408343439509,-0.00535280266148422
Mineracao e Siderurgia,202112,25320094026.8098,1734,16,312951418870.811,0.0809074268401451,0.0718706261270509,0.0703009750445534,0.00903680071309415,0.0106064517955917
Papel e Celulose,201704,677265295.929253,958,5,71529884098.216,0.00946828454243426,0.00946119328589233,0.011975924103946,7.091256541936e-06,-0.0025076395615117
Papel e Celulose,201705,961724908.447976,1002,4,69641670458.5266,0.0138096186107527,0.00946828454243426,0.00901699712820698,0.00434133406831845,0.00479262148254574
Papel e Celulose,201706,679184061.499063,940,4,69214733102.5099,0.00981270939083393,0.0138096186107527,0.00946119328589233,-0.00399690921991878,0.000351516104941602
Papel e Celulose,201707,591409649.167363,917,4,67346539531.8401,0.00878158927360709,0.00981270939083393,0.00946828454243426,-0.00103112011722684,-0.000686695268827172
Papel e Celulose,201708,901988281.290106,937,3,75727711489.0053,0.0119109407052538,0.00878158927360709,0.0138096186107527,0.00312935143164667,-0.00189867790549895
Papel e Celulose,201709,1377374926.72123,980,4,84659901739.7102,0.0162695077411738,0.0119109407052538,0.00981270939083393,0.00435856703592005,0.00645679835033988
Papel e Celulose,201710,1692858465.87273,986,3,87889104061.879,0.0192613007487351,0.0162695077411738,0.00878158927360709,0.00299179300756134,0.0104797114751281
Papel e Celulose,201711,1622349023.41919,978,3,88307465319.936,0.0183715953973025,0.0192613007487351,0.0119109407052538,-0.000889705351432655,0.00646065469204873
Papel e Celulose,201712,1608115201.4694,1004,3,87692181695.9998,0.0183381821545302,0.0183715953973025,0.0162695077411738,-3.34132427722809e-05,0.0020686744133564
Papel e Celulose,201801,2306206975.37185,975,4,94549805856.5787,0.0243914511984309,0.0183381821545302,0.0192613007487351,0.00605326904390067,0.00513015044969573
Papel e Celulose,201802,1982862811.695,975,5,97110292371.6627,0.0204186679214819,0.0243914511984309,0.0183715953973025,-0.00397278327694899,0.0020470725241794
Papel e Celulose,201803,3445453725.01597,1030,5,108484322569.548,0.0317599229400832,0.0204186679214819,0.0183381821545302,0.0113412550186013,0.0134217407855529
Papel e Celulose,201804,4083101021.37174,1045,4,112852815596.265,0.0361807634111602,0.0317599229400832,0.0243914511984309,0.00442084047107708,0.0117893122127293
Papel e Celulose,201805,5367973523.12171,1084,4,112393039639.731,0.0477607291370392,0.0361807634111602,0.0204186679214819,0.011579965725879,0.0273420612155573
Papel e Celulose,201806,5941875754.38181,1091,4,107697210646.92,0.0551720487345023,0.0477607291370392,0.0317599229400832,0.00741131959746305,0.0234121257944191
Papel e Celulose,201807,6013922019.8878,1100,4,104191187693.892,0.0577200639804242,0.0551720487345023,0.0361807634111602,0.00254801524592192,0.021539300569264
Papel e Celulose,201808,8429726454.6395,1120,4,108043579827.41,0.078021539716707,0.0577200639804242,0.0477607291370392,0.0203014757362828,0.0302608105796678
Papel e Celulose,201809,7950974598.62393,1113,4,106660522580.877,0.0745446806956621,0.078021539716707,0.0551720487345023,-0.00347685902104491,0.0193726319611598
Papel e Celulose,201810,6181401561.71581,1094,4,116108798282.466,0.0532380117024199,0.0745446806956621,0.0577200639804242,-0.0213066689932422,-0.00448205227800434
Papel e Celulose,201811,6399127292.49205,1106,4,131193687159.846,0.0487761829934344,0.0532380117024199,0.078021539716707,-0.00446182870898546,-0.0292453567232726
Papel e Celulose,201812,6228528804.28415,1061,4,140270231627.397,0.0444037821284072,0.0487761829934344,0.0745446806956621,-0.00437240086502719,-0.0301408985672548
Papel e Celulose,201901,2932035292.94725,1102,3,142316178989.126,0.0206022626083242,0.0444037821284072,0.0532380117024199,-0.023801519520083,-0.0326357490940957
Papel e Celulose,201902,3029669091.33619,1091,3,160744912098.041,0.0188476826531738,0.0206022626083242,0.0487761829934344,-0.00175457995515041,-0.0299285003402606
Papel e Celulose,201903,2765484735.17236,1117,3,162201074038.707,0.0170497313384769,0.0188476826531738,0.0444037821284072,-0.00179795131469686,-0.0273540507899303
Papel e Celulose,201904,2444599174.6752,1118,3,162912423696.299,0.0150056031284171,0.0170497313384769,0.0206022626083242,-0.00204412821005976,-0.00559665947990703
Papel e Celulose,201905,1626427195.18763,1059,4,164994815118.071,0.00985744427195337,0.0150056031284171,0.0188476826531738,-0.00514815885646378,-0.0089902383812204
Papel e Celulose,201906,1659946375.35145,1053,3,181024072690.824,0.00916975488771879,0.00985744427195337,0.0170497313384769,-0.000687689384234582,-0.00787997645075812
Papel e Celulose,201907,1195506170.36237,1027,4,189109026939.336,0.00632178267590512,0.00916975488771879,0.0150056031284171,-0.00284797221181367,-0.00868382045251203
Papel e Celulose,201908,1271244586.10801,1030,4,194213307753.444,0.00654561008621445,0.00632178267590512,0.00985744427195337,0.000223827410309324,-0.00331183418573892
Papel e Celulose,201909,1639414584.29774,1036,4,207052548171.914,0.00791786722149655,0.00654561008621445,0.00916975488771879,0.0013722571352821,-0.00125188766622224
Papel e Celulose,201910,1811883359.79041,1042,4,220895558360.9,0.00820244360382362,0.00791786722149655,0.00632178267590512,0.000284576382327071,0.00188066092791849
Papel e Celulose,201911,2220842008.22816,1034,4,224375513401.092,0.00989788045301628,0.00820244360382362,0.00654561008621445,0.00169543684919266,0.00335227036680183
Papel e Celulose,201912,2475039478.85365,1031,4,252163993347.622,0.00981519782422576,0.00989788045301628,0.00791786722149655,-8.26826287905168e-05,0.00189733060272921
Papel e Celulose,202001,3355609659.7071,1097,4,288436917407.342,0.0116337731309483,0.00981519782422576,0.00820244360382362,0.00181857530672259,0.00343132952712473
Papel e Celulose,202002,3583224881.91367,1099,5,318494156129.479,0.0112505200266751,0.0116337731309483,0.00989788045301628,-0.000383253104273283,0.00135263957365879
Papel e Celulose,202003,3919953196.20183,1106,5,285182474982.678,0.0137454210552031,0.0112505200266751,0.00981519782422576,0.00249490102852802,0.00393022323097733
Papel e Celulose,202004,2894071728.97198,1132,5,204172537148.607,0.0141746376343726,0.0137454210552031,0.0116337731309483,0.000429216579169538,0.00254086450342428
Papel e Celulose,202005,3146587434.4379,1194,4,228072791871.752,0.0137964174008413,0.0141746376343726,0.0112505200266751,-0.000378220233531295,0.00254589737416626
Papel e Celulose,202006,3257046224.63244,1206,5,249404854213.553,0.0130592735851227,0.0137964174008413,0.0137454210552031,-0.000737143815718599,-0.000686147470080356
Papel e Celulose,202007,3949292915.19997,1302,5,283083166709.971,0.0139509987863255,0.0130592735851227,0.0141746376343726,0.000891725201202728,-0.000223638848047167
Papel e Celulose,202008,5624893503.67859,1304,5,307767606232.894,0.0182764312739987,0.0139509987863255,0.0137964174008413,0.00432543248767327,0.0044800138731574
Papel e Celulose,202009,5334612732.12518,1300,5,306678059731.494,0.0173948300598869,0.0182764312739987,0.0130592735851227,-0.000881601214111863,0.00433555647476414
Papel e Celulose,202010,8113966351.72276,1358,5,295647634336.712,0.0274447193529098,0.0173948300598869,0.0139509987863255,0.0100498892930229,0.0134937205665843
Papel e Celulose,202011,8014641807.86333,1365,5,299801671876.546,0.0267331458083518,0.0274447193529098,0.0182764312739987,-0.000711573544557996,0.00845671453435304
Papel e Celulose,202012,8832967128.50586,1379,5,338355791333.908,0.0261055591620981,0.0267331458083518,0.0173948300598869,-0.000627586646253672,0.00871072910221123
Papel e Celulose,202101,11145022677.8836,1490,5,360822900221.747,0.0308877919639643,0.0261055591620981,0.0274447193529098,0.00478223280186618,0.00344307261105451
Papel e Celulose,202102,13798376672.1803,1504,5,370861754009.869,0.0372062541445379,0.0308877919639643,0.0267331458083518,0.00631846218057362,0.0104731083361861
Papel e Celulose,202103,11305299640.3186,1500,5,372866953779.464,0.0303199292018923,0.0372062541445379,0.0261055591620981,-0.00688632494264556,0.00421437003979424
Papel e Celulose,202104,10896650849.2255,1520,5,384788861134.105,0.0283185194527443,0.0303199292018923,0.0308877919639643,-0.00200140974914802,-0.00256927251121996
Papel e Celulose,202105,9810054962.7962,1529,5,406817654924.974,0.0241141328161025,0.0283185194527443,0.0372062541445379,-0.00420438663664178,-0.0130921213284354
Papel e Celulose,202106,8531351375.25162,1479,5,411630272922.735,0.0207257627449889,0.0241141328161025,0.0303199292018923,-0.00338837007111368,-0.00959416645690348
Papel e Celulose,202107,7452404819.52372,1469,5,425862992539.65,0.0174995361186024,0.0207257627449889,0.0283185194527443,-0.00322622662638645,-0.0108189833341419
Papel e Celulose,202108,8400437116.15876,1529,5,401274376757.939,0.0209343970178942,0.0174995361186024,0.0241141328161025,0.00343486089929183,-0.0031797357982083
Papel e Celulose,202109,7222377849.10179,1562,5,393911169414.151,0.018335042034587,0.0209343970178942,0.0207257627449889,-0.00259935498330721,-0.00239072071040183
Papel e Celulose,202110,7559959502.23977,1604,5,353691039535.72,0.0213744727945709,0.018335042034587,0.0174995361186024,0.00303943075998391,0.00387493667596853
Papel e Celulose,202111,7869595213.589,1648,5,325255185819.354,0.0241951414049391,0.0213744727945709,0.0209343970178942,0.00282066861036814,0.00326074438704484
Papel e Celulose,202112,7434977985.78726,1643,5,312951418870.811,0.023757610726336,0.0241951414049391,0.018335042034587,-0.000437530678603075,0.00542256869174898
Petroleo e Gas,201704,4493553043.99666,1159,8,71529884098.216,0.0628206392425671,0.0616806285951951,0.0599794476809457,0.00114001064737201,0.00284119156162142
Petroleo e Gas,201705,4344237683.26207,1112,8,69641670458.5266,0.0623798604292407,0.0628206392425671,0.0604043051439187,-0.000440778813326367,0.00197555528532204
Petroleo e Gas,201706,4309644264.4026,1118,8,69214733102.5099,0.0622648397418486,0.0623798604292407,0.0616806285951951,-0.000115020687392164,0.000584211146653482
Petroleo e Gas,201707,3956563664.93157,1093,8,67346539531.8401,0.0587493239064048,0.0622648397418486,0.0628206392425671,-0.00351551583544375,-0.00407131533616228
Petroleo e Gas,201708,4057713183.52975,1117,9,75727711489.0053,0.0535829368634608,0.0587493239064048,0.0623798604292407,-0.005166387042944,-0.00879692356577992
Petroleo e Gas,201709,4890124691.60066,1148,8,84659901739.7102,0.0577619934716617,0.0535829368634608,0.0622648397418486,0.00417905660820091,-0.00450284627018684
Petroleo e Gas,201710,5603449519.03093,1168,9,87889104061.879,0.0637559067058617,0.0577619934716617,0.0587493239064048,0.00599391323420002,0.00500658279945693
Petroleo e Gas,201711,5469134550.3742,1151,9,88307465319.936,0.0619328675164625,0.0637559067058617,0.0535829368634608,-0.0018230391893992,0.00834993065300174
