i,j,cio,ym
CCRO3,EZTC3,0.79756842392639,202005
CEAB3,EZTC3,0.823193379208901,202005
CRFB3,EZTC3,0.647790811665695,202005
DTEX3,EZTC3,0.772932885095358,202005
ENGI11,EZTC3,0.819541178901992,202005
BRIV4,FBMC4,1,202005
CEBR5,FESA4,0.787268525250443,202005
CRPG5,FESA4,0.787264234788335,202005
CRPG6,FESA4,0.787268525250443,202005
EMAE4,FESA4,0.78724573740972,202005
BRDT3,FLRY3,0.52676780615508,202005
BTOW3,FLRY3,0.512621577653036,202005
CCPR3,FLRY3,0.904806957572376,202005
CCRO3,FLRY3,0.88943606933055,202005
CEAB3,FLRY3,0.897178103329365,202005
CRFB3,FLRY3,0.718114656717304,202005
DTEX3,FLRY3,0.877280589381957,202005
ENGI11,FLRY3,0.85428837121695,202005
EZTC3,FLRY3,0.810953580879301,202005
GEPA3,GEPA4,0.999862029027766,202005
BRPR3,GFSA3,0.540336169142278,202005
ALPA3,GGBR3,0.978936396635159,202005
ANIM3,GGBR4,0.510642920035536,202005
B3SA3,GGBR4,0.456396675680883,202005
BBAS3,GGBR4,0.517184187448262,202005
BBDC4,GGBR4,0.460399567426917,202005
BKBR3,GGBR4,0.431132218029345,202005
BRKM5,GGBR4,0.446636221955985,202005
BRML3,GGBR4,0.412227680390713,202005
ENEV3,GGBR4,0.459197829449606,202005
ALPA4,GNDI3,0.528481866183066,202005
ALPK3,GNDI3,0.529892337417597,202005
ANIM3,GNDI3,0.431287942978002,202005
ARZZ3,GNDI3,0.507364684676694,202005
B3SA3,GNDI3,0.590198715024824,202005
BBAS3,GNDI3,0.559817027168444,202005
BBRK3,GNDI3,0.45180937829762,202005
BIDI11,GNDI3,0.586921978407174,202005
BIDI3,GNDI3,0.469616088725088,202005
BIDI4,GNDI3,0.565791633827805,202005
BKBR3,GNDI3,0.43993508283,202005
BPAC11,GNDI3,0.529393628001667,202005
BRDT3,GNDI3,0.443552293522317,202005
BRML3,GNDI3,0.469843783985909,202005
CSAN3,GNDI3,0.558905302898161,202005
ENEV3,GNDI3,0.61620559560612,202005
ENGI4,GNDI3,0.482925058751188,202005
EQTL3,GNDI3,0.602962434020507,202005
GGBR4,GNDI3,0.40829553446253,202005
BRDT3,GOAU3,0.508693320781502,202005
BRFS3,GOAU3,0.916854476178927,202005
BRSR6,GOAU3,0.469386864870634,202005
CMIG3,GOAU3,0.913896455385739,202005
CSMG3,GOAU3,0.42599309942926,202005
BRDT3,GOAU4,0.523364680337626,202005
BRFS3,GOAU4,0.91322550293002,202005
BRKM5,GOAU4,0.413379178127646,202005
BRSR6,GOAU4,0.506909795390444,202005
CMIG3,GOAU4,0.908960446177819,202005
CSMG3,GOAU4,0.49924704279684,202005
CSNA3,GOAU4,0.433988793666089,202005
GOAU3,GOAU4,0.931533843785059,202005
AZUL4,GOLL4,0.467458783533527,202005
BPAN4,GOLL4,0.514667989730014,202005
COGN3,GOLL4,0.494859570219041,202005
EMBR3,GOLL4,0.422098745188192,202005
BBRK3,GRND3,0.748078710635523,202005
BIDI11,GRND3,0.489174249398056,202005
BIDI3,GRND3,0.929110849380942,202005
BIDI4,GRND3,0.912775370641713,202005
CSAN3,GRND3,0.769511169252216,202005
ENBR3,GRND3,0.657432874024143,202005
ENGI4,GRND3,0.958319335053554,202005
GNDI3,GRND3,0.475986097767701,202005
AALR3,GUAR3,0.852451690173309,202005
ALSO3,GUAR3,0.483815815697396,202005
BPAC11,GUAR3,0.643525799751116,202005
CPLE3,GUAR3,0.837781281404611,202005
CYRE3,GUAR3,0.579913347613052,202005
ECOR3,GUAR3,0.88742556396544,202005
AMAR3,HAPV3,0.555751145703085,202005
BEEF3,HAPV3,0.473252805932571,202005
BRFS3,HAPV3,0.550836705673557,202005
CMIG3,HAPV3,0.526318053908402,202005
GGBR4,HAPV3,0.411322057214682,202005
GOAU3,HAPV3,0.495141967360064,202005
GOAU4,HAPV3,0.504930691705391,202005
BBRK3,HBOR3,0.605394426271149,202005
BIDI3,HBOR3,0.720361494719022,202005
BIDI4,HBOR3,0.705440065052272,202005
CSAN3,HBOR3,0.616044128903534,202005
ENBR3,HBOR3,0.500967169898739,202005
ENGI4,HBOR3,0.740649704628743,202005
GFSA3,HBOR3,0.456577470172778,202005
GNDI3,HBOR3,0.410292389045227,202005
GRND3,HBOR3,0.732682137583345,202005
ALPA4,HGTX3,0.759566988989172,202005
ALPK3,HGTX3,0.670471833676074,202005
ANIM3,HGTX3,0.943260471407784,202005
BBAS3,HGTX3,0.680186227652328,202005
BIDI11,HGTX3,0.870058579749982,202005
BKBR3,HGTX3,0.988737707704649,202005
BRDT3,HGTX3,0.456978218400198,202005
BRML3,HGTX3,0.922422571070206,202005
CMIG4,HGTX3,0.433588218949858,202005
COGN3,HGTX3,0.573197215550755,202005
ENEV3,HGTX3,0.88185162769317,202005
GGBR4,HGTX3,0.419231576045834,202005
GNDI3,HGTX3,0.413950346039646,202005
BBRK3,HYPE3,0.44259816642391,202005
BIDI3,HYPE3,0.489062554046398,202005
BIDI4,HYPE3,0.477252937242022,202005
CEBR3,HYPE3,0.507324073381658,202005
CEBR6,HYPE3,0.506968611602981,202005
CEPE5,HYPE3,0.506034352537887,202005
CEPE6,HYPE3,0.507324073381658,202005
CGRA4,HYPE3,0.494083012612648,202005
CSAN3,HYPE3,0.534748497356265,202005
ENGI4,HYPE3,0.502443118728749,202005
EQTL3,HYPE3,0.537834451886876,202005
GNDI3,HYPE3,0.57178590968095,202005
GRND3,HYPE3,0.497691432686284,202005
HBOR3,HYPE3,0.425043529550118,202005
AALR3,IDNT3,0.956395487681655,202005
ALSO3,IDNT3,0.455182406607571,202005
BBSE3,IDNT3,0.426405069744026,202005
BPAC11,IDNT3,0.497220206733915,202005
CPLE3,IDNT3,0.875734077684605,202005
CYRE3,IDNT3,0.48909893880047,202005
ECOR3,IDNT3,0.853782206774873,202005
GUAR3,IDNT3,0.728625323266679,202005
ALPA4,IGTA3,0.49794233266875,202005
ALPK3,IGTA3,0.4208333371528,202005
ANIM3,IGTA3,0.611428016790123,202005
BBAS3,IGTA3,0.545472596104746,202005
BBDC4,IGTA3,0.449449633320699,202005
BIDI11,IGTA3,0.548246267826253,202005
BKBR3,IGTA3,0.615844285935584,202005
BRML3,IGTA3,0.674945572970634,202005
BRPR3,IGTA3,0.417425344137917,202005
CESP6,IGTA3,0.567706181908113,202005
COGN3,IGTA3,0.460815086630363,202005
ELET6,IGTA3,0.493685674302113,202005
ENBR3,IGTA3,0.457493035551803,202005
ENEV3,IGTA3,0.58160929375009,202005
HGTX3,IGTA3,0.629499762197879,202005
CESP6,IRBR3,0.446241815109773,202005
CRDE3,IRBR3,0.621699993364474,202005
EQPA3,IRBR3,0.689936855657492,202005
BRAP3,ITSA3,0.98557622179872,202005
B3SA3,ITSA4,0.478388354186207,202005
BBDC3,ITSA4,0.421219737132151,202005
BBDC4,ITSA4,0.509542707576605,202005
ELET3,ITSA4,0.458852708544658,202005
HYPE3,ITSA4,0.409687510480083,202005
ABEV3,ITUB4,0.521904243966894,202005
B3SA3,ITUB4,0.490203203888562,202005
BBDC4,ITUB4,0.503069648271686,202005
BPAC11,ITUB4,0.465104107909792,202005
BRDT3,ITUB4,0.523157857356839,202005
BRKM5,ITUB4,0.406696306364364,202005
BTOW3,ITUB4,0.494295570654285,202005
CCPR3,ITUB4,0.733987599261596,202005
CCRO3,ITUB4,0.724468306575791,202005
CEAB3,ITUB4,0.705808901404853,202005
CRFB3,ITUB4,0.77545996907138,202005
DTEX3,ITUB4,0.705059061433699,202005
ENGI11,ITUB4,0.766995805738992,202005
EZTC3,ITUB4,0.640592233942177,202005
FLRY3,ITUB4,0.699449860146823,202005
ABEV3,JBSS3,0.498562289201526,202005
ARZZ3,JBSS3,0.438699343353892,202005
B3SA3,JBSS3,0.421502784565852,202005
BBDC4,JBSS3,0.631450146187478,202005
BPAC11,JBSS3,0.432182448781993,202005
CRFB3,JBSS3,0.47185840647301,202005
ENGI11,JBSS3,0.446280067426328,202005
ITUB4,JBSS3,0.61326412403759,202005
AGRO3,JHSF3,0.752032461490037,202005
BBDC3,JHSF3,0.441490415372235,202005
BEEF11,JHSF3,0.531404684537651,202005
BRSR6,JHSF3,0.521129056458071,202005
CGAS5,JHSF3,0.530098094252612,202005
CLSC4,JHSF3,0.528663968260329,202005
CVCB3,JHSF3,0.528941814356269,202005
DIRR3,JHSF3,0.779972848524226,202005
EUCA4,JHSF3,0.529663875628014,202005
BRGE3,JOPA3,1,202005
BRIV3,JOPA3,1,202005
CRIV3,JOPA3,1,202005
CTNM4,JOPA3,0.999999870696793,202005
BIDI3,JPSA3,0.482912745528458,202005
BIDI4,JPSA3,0.475624432816114,202005
COCE5,JPSA3,0.726943424437464,202005
CSAN3,JPSA3,0.410075213274362,202005
ENGI4,JPSA3,0.497374749810062,202005
GRND3,JPSA3,0.556764541106311,202005
HBOR3,JPSA3,0.419139980509509,202005
DMMO3,JSLG3,0.410701115297559,202005
BEEF11,KEPL3,0.840270626303549,202005
CEBR5,KEPL3,0.524619913336893,202005
CGAS5,KEPL3,0.887331570870198,202005
CLSC4,KEPL3,0.835045231385689,202005
CRPG5,KEPL3,0.524664422276562,202005
CRPG6,KEPL3,0.524619913336893,202005
EMAE4,KEPL3,0.524686447447501,202005
EUCA4,KEPL3,0.836355417776773,202005
FESA4,KEPL3,0.415620241677229,202005
JHSF3,KEPL3,0.448033236425497,202005
BRKM5,KLBN11,0.45953839186088,202005
GGBR4,KLBN11,0.509708480032515,202005
JSLG3,KLBN11,0.43922407075757,202005
KLBN3,KLBN4,0.992100954500044,202005
AALR3,LAME3,0.612243772152231,202005
ABCB4,LAME3,0.497607219773105,202005
ALSO3,LAME3,0.516346321717978,202005
BEEF3,LAME3,0.413024434903607,202005
BPAC11,LAME3,0.494039997057327,202005
CEBR3,LAME3,0.452517570891518,202005
CEBR6,LAME3,0.452200497482637,202005
CEPE5,LAME3,0.451367179309543,202005
CEPE6,LAME3,0.452517570891518,202005
CGRA4,LAME3,0.464820370302818,202005
CPLE3,LAME3,0.632330222855968,202005
CYRE3,LAME3,0.489362180399397,202005
ECOR3,LAME3,0.637763383696956,202005
GUAR3,LAME3,0.55700760992313,202005
IDNT3,LAME3,0.585049158768844,202005
B3SA3,LAME4,0.524135450028913,202005
BBDC4,LAME4,0.508265531903686,202005
GGBR4,LAME4,0.601655617268369,202005
HAPV3,LAME4,0.530212120161337,202005
BBRK3,LCAM3,0.482047243517999,202005
BIDI3,LCAM3,0.44398330939255,202005
BIDI4,LCAM3,0.444300447610243,202005
CSAN3,LCAM3,0.424233848339863,202005
ENBR3,LCAM3,0.47894167008853,202005
ENGI4,LCAM3,0.456933480986797,202005
EQTL3,LCAM3,0.460907322544701,202005
GRND3,LCAM3,0.474578661404667,202005
HBOR3,LCAM3,0.413414641165849,202005
HYPE3,LCAM3,0.459213973938078,202005
ALUP11,LEVE3,0.433188228229633,202005
ALPA4,LIGT3,0.586935744173878,202005
ALPK3,LIGT3,0.481086467044425,202005
ANIM3,LIGT3,0.714096041612993,202005
BBAS3,LIGT3,0.617863227227528,202005
BIDI11,LIGT3,0.659470866676369,202005
BKBR3,LIGT3,0.720428009661052,202005
BRDT3,LIGT3,0.41502005052278,202005
BRML3,LIGT3,0.772713653317344,202005
CMIG4,LIGT3,0.41313695525996,202005
COGN3,LIGT3,0.636219184601103,202005
ENEV3,LIGT3,0.716880236763317,202005
EQTL3,LIGT3,0.488941146091751,202005
GGBR4,LIGT3,0.515527190555077,202005
GNDI3,LIGT3,0.478589392867574,202005
HGTX3,LIGT3,0.721530070110427,202005
IGTA3,LIGT3,0.529059065820531,202005
AALR3,LINX3,0.897811457802772,202005
ALSO3,LINX3,0.560493926836259,202005
BPAC11,LINX3,0.555570501840206,202005
CPLE3,LINX3,0.889314380837712,202005
CYRE3,LINX3,0.622203112590803,202005
ECOR3,LINX3,0.93488562902559,202005
GUAR3,LINX3,0.87868439694913,202005
IDNT3,LINX3,0.773698914526552,202005
LAME3,LINX3,0.578793220310814,202005
CSNA3,LOGG3,0.517151678971313,202005
GFSA3,LOGG3,0.548469818064105,202005
AALR3,LOGN3,0.917064805554847,202005
ALSO3,LOGN3,0.527946080667694,202005
BPAC11,LOGN3,0.535603244460812,202005
CPLE3,LOGN3,0.944790757823061,202005
CYRE3,LOGN3,0.609379648122563,202005
ECOR3,LOGN3,0.9256857381668,202005
GUAR3,LOGN3,0.827770310500933,202005
IDNT3,LOGN3,0.872234276433469,202005
LAME3,LOGN3,0.62666567821675,202005
LINX3,LOGN3,0.895952209830269,202005
ENGI4,LPSB3,0.413827712971646,202005
B3SA3,LREN3,0.618531217756723,202005
BPAC11,LREN3,0.434035366346853,202005
BRDT3,LREN3,0.47063183886197,202005
BRFS3,LREN3,0.540814146707574,202005
CMIG3,LREN3,0.523009906860604,202005
EQTL3,LREN3,0.589108153967517,202005
GGBR4,LREN3,0.502829729655062,202005
GNDI3,LREN3,0.418383382719442,202005
GOAU3,LREN3,0.485542637509207,202005
GOAU4,LREN3,0.495122303716787,202005
HAPV3,LREN3,0.602374076810115,202005
ITSA4,LREN3,0.445627526095721,202005
LAME4,LREN3,0.611162930639681,202005
BBDC4,LWSA3,0.466937515108264,202005
BBRK3,LWSA3,0.477696634842676,202005
CESP6,LWSA3,0.489963053013109,202005
ELET3,LWSA3,0.543514513512358,202005
ENBR3,LWSA3,0.561042798197957,202005
ENGI4,LWSA3,0.408079611820413,202005
GRND3,LWSA3,0.411862330514072,202005
JBSS3,LWSA3,0.418050743448144,202005
LAME4,MDIA3,0.536899658079507,202005
LREN3,MDIA3,0.437521462849584,202005
AMAR3,MDNE3,0.504157691047192,202005
ARZZ3,MDNE3,0.484123441016784,202005
EVEN3,MDNE3,0.756864846252785,202005
LWSA3,MDNE3,0.523403907872967,202005
AALR3,MEAL3,0.943130535126695,202005
ALSO3,MEAL3,0.53226083845326,202005
BPAC11,MEAL3,0.552802353685848,202005
CPLE3,MEAL3,0.980077861975424,202005
CYRE3,MEAL3,0.57002747726167,202005
ECOR3,MEAL3,0.963994936525291,202005
GUAR3,MEAL3,0.852819452668145,202005
IDNT3,MEAL3,0.892332057551246,202005
LAME3,MEAL3,0.624869515689318,202005
LINX3,MEAL3,0.902133696090967,202005
LOGN3,MEAL3,0.938837359686907,202005
BRIV4,MGEL4,0.619642282350147,202005
CEBR3,MGEL4,0.784884349394165,202005
CEBR6,MGEL4,0.784334390735655,202005
CEPE5,MGEL4,0.782889013949868,202005
CEPE6,MGEL4,0.784884349394165,202005
CGRA4,MGEL4,0.739865024965984,202005
FBMC4,MGEL4,0.619642282350147,202005
B3SA3,MGLU3,0.676707379338071,202005
BPAC11,MGLU3,0.452643539733702,202005
CRFB3,MGLU3,0.442865221219454,202005
ENGI11,MGLU3,0.468656975986837,202005
EQTL3,MGLU3,0.442987152404497,202005
EZTC3,MGLU3,0.516172082234112,202005
GGBR4,MGLU3,0.484678179947839,202005
GNDI3,MGLU3,0.49426971823515,202005
HAPV3,MGLU3,0.559804606678353,202005
ITUB4,MGLU3,0.609201465020675,202005
JBSS3,MGLU3,0.646440222869972,202005
LAME4,MGLU3,0.599533420565915,202005
LREN3,MGLU3,0.638277628734981,202005
BEEF11,MILS3,0.448666032894098,202005
CGAS5,MILS3,0.447418930360001,202005
CLSC4,MILS3,0.467095616310056,202005
EUCA4,MILS3,0.468791373728655,202005
BRIV4,MNPR3,1,202005
FBMC4,MNPR3,1,202005
MGEL4,MNPR3,0.619642282350147,202005
DMMO3,MOVI3,0.535197833868612,202005
JSLG3,MOVI3,0.415137356637528,202005
LEVE3,MOVI3,0.407372390276364,202005
BRAP4,MRFG3,0.625103640104345,202005
BTOW3,MRFG3,0.545749030732925,202005
CEBR3,MRFG3,0.60030051543724,202005
CEBR6,MRFG3,0.599879899449103,202005
CEPE5,MRFG3,0.598774429592102,202005
CEPE6,MRFG3,0.60030051543724,202005
CGRA4,MRFG3,0.571947625073675,202005
CSMG3,MRFG3,0.470878375935959,202005
CVCB3,MRFG3,0.475982950429447,202005
HYPE3,MRFG3,0.463882927417953,202005
MGEL4,MRFG3,0.47116647949994,202005
ALPA4,MRVE3,0.766170716236791,202005
ALPK3,MRVE3,0.662473606391642,202005
ANIM3,MRVE3,0.928524167812364,202005
BBAS3,MRVE3,0.677147059922305,202005
BIDI11,MRVE3,0.852320838691256,202005
BKBR3,MRVE3,0.971485004318014,202005
BRDT3,MRVE3,0.46296825445104,202005
BRML3,MRVE3,0.927048576828322,202005
CMIG4,MRVE3,0.466588680685015,202005
COGN3,MRVE3,0.554133963526405,202005
ENEV3,MRVE3,0.892942017381942,202005
GGBR4,MRVE3,0.492250468119627,202005
GNDI3,MRVE3,0.430100873953525,202005
HGTX3,MRVE3,0.970105304457572,202005
IGTA3,MRVE3,0.633469138882213,202005
LIGT3,MRVE3,0.741727601980326,202005
BRIV4,MTIG4,1,202005
FBMC4,MTIG4,1,202005
MGEL4,MTIG4,0.619642282350147,202005
MNPR3,MTIG4,1,202005
AGRO3,MTRE3,0.447581466797937,202005
BRFS3,MTRE3,0.457125582732213,202005
BRSR6,MTRE3,0.554158383754778,202005
CMIG3,MTRE3,0.474393519863679,202005
DIRR3,MTRE3,0.447906502397495,202005
LOGG3,MTRE3,0.543577825545478,202005
BEES3,MTSA4,1,202005
BOBR4,MTSA4,1,202005
CRIV4,MTSA4,1,202005
EALT4,MTSA4,1,202005
BRDT3,MULT3,0.478494351525275,202005
BTOW3,MULT3,0.548287426156867,202005
CCPR3,MULT3,0.841048600775719,202005
CCRO3,MULT3,0.814886195063005,202005
CEAB3,MULT3,0.83870408480769,202005
CRFB3,MULT3,0.774664525781101,202005
DTEX3,MULT3,0.886047845772454,202005
ENGI11,MULT3,0.878021145664702,202005
EZTC3,MULT3,0.839883122028868,202005
FLRY3,MULT3,0.805191947478792,202005
ITUB4,MULT3,0.725391760250107,202005
JBSS3,MULT3,0.414442890159455,202005
MGLU3,MULT3,0.527729907224876,202005
AALR3,MYPK3,0.789797962552282,202005
ALSO3,MYPK3,0.568578977644907,202005
BPAC11,MYPK3,0.529934471667332,202005
CPLE3,MYPK3,0.757354452859678,202005
CYRE3,MYPK3,0.569456224940253,202005
ECOR3,MYPK3,0.813060096922237,202005
GUAR3,MYPK3,0.769854911590717,202005
IDNT3,MYPK3,0.679671844273004,202005
LAME3,MYPK3,0.50603574673362,202005
LINX3,MYPK3,0.831215284512484,202005
LOGN3,MYPK3,0.767259804122186,202005
MEAL3,MYPK3,0.77132279593118,202005
AMAR3,NATU3,0.669104390759695,202005
ARZZ3,NATU3,0.629271640610198,202005
EVEN3,NATU3,0.796260702169826,202005
JBSS3,NATU3,0.467174499580237,202005
MDNE3,NATU3,0.669991044999323,202005
ALSO3,NEOE3,0.424983643888298,202005
BBDC4,NEOE3,0.617674771318266,202005
CESP6,NEOE3,0.595778514771667,202005
CPFE3,NEOE3,0.434769918251584,202005
CYRE3,NEOE3,0.417461511006406,202005
ELET3,NEOE3,0.474474147495955,202005
ELET6,NEOE3,0.495495410853288,202005
ENBR3,NEOE3,0.477897656732116,202005
IGTA3,NEOE3,0.564112084734621,202005
JBSS3,NEOE3,0.480134251383511,202005
LAME3,NEOE3,0.547492318040035,202005
LWSA3,NEOE3,0.507839567569334,202005
ALPA4,NTCO3,0.831701039737844,202005
ALPK3,NTCO3,0.661812695132207,202005
ANIM3,NTCO3,0.779115322243574,202005
B3SA3,NTCO3,0.628780534352728,202005
BBAS3,NTCO3,0.657547357976166,202005
BIDI11,NTCO3,0.758960916891715,202005
BKBR3,NTCO3,0.778397661852407,202005
BRDT3,NTCO3,0.500285426496138,202005
BRML3,NTCO3,0.77313089818411,202005
COGN3,NTCO3,0.478794807552117,202005
CRFB3,NTCO3,0.407565034948623,202005
ENEV3,NTCO3,0.831512684820422,202005
EQTL3,NTCO3,0.677685484642604,202005
GGBR4,NTCO3,0.556441670157872,202005
GNDI3,NTCO3,0.6701072221053,202005
HGTX3,NTCO3,0.770841906439558,202005
IGTA3,NTCO3,0.552000723179169,202005
LIGT3,NTCO3,0.707989096880601,202005
LREN3,NTCO3,0.569988850974636,202005
MGLU3,NTCO3,0.536134615455265,202005
MRVE3,NTCO3,0.801664023397248,202005
BBSE3,ODPV3,0.408790428760759,202005
CVCB3,ODPV3,0.477636812047532,202005
DMMO3,ODPV3,0.528667389041944,202005
EGIE3,ODPV3,0.455910140115286,202005
EMBR3,ODPV3,0.429547339496716,202005
LEVE3,ODPV3,0.474519155156525,202005
APER3,OFSA3,0.42211467946831,202005
LEVE3,OFSA3,0.540226482363006,202005
BEES3,OIBR4,0.914559966687156,202005
BOBR4,OIBR4,0.914559966687157,202005
CRIV4,OIBR4,0.914559966687157,202005
EALT4,OIBR4,0.914559966687157,202005
MTSA4,OIBR4,0.914559966687157,202005
ALPA4,OMGE3,0.482038353513015,202005
ALSO3,OMGE3,0.505898821408511,202005
CSNA3,OMGE3,0.41222466002731,202005
HYPE3,OMGE3,0.43782066185837,202005
ITSA4,OMGE3,0.467983707934643,202005
LREN3,OMGE3,0.463553872721009,202005
MDIA3,OMGE3,0.439074831572077,202005
BRDT3,PARD3,0.742739475058795,202005
BRFS3,PARD3,0.726089272351078,202005
BRSR6,PARD3,0.418151596356589,202005
BTOW3,PARD3,0.514290119498239,202005
CCPR3,PARD3,0.642997793355061,202005
CCRO3,PARD3,0.62006326363766,202005
CEAB3,PARD3,0.629122287540209,202005
CMIG3,PARD3,0.724515379018171,202005
CRFB3,PARD3,0.530076108104214,202005
DTEX3,PARD3,0.598820146925114,202005
ENGI11,PARD3,0.602333799145294,202005
EZTC3,PARD3,0.560575089761574,202005
FLRY3,PARD3,0.672027535189785,202005
GOAU3,PARD3,0.68322775138497,202005
GOAU4,PARD3,0.675065006389647,202005
ITUB4,PARD3,0.490568565926282,202005
MULT3,PARD3,0.566953484347842,202005
ALPA4,PCAR3,0.633114262660971,202005
ALPK3,PCAR3,0.566293744001769,202005
ANIM3,PCAR3,0.781592730921141,202005
BBAS3,PCAR3,0.635737360016013,202005
BBDC4,PCAR3,0.421630549507521,202005
BIDI11,PCAR3,0.709634199052612,202005
BKBR3,PCAR3,0.823473802417752,202005
BRDT3,PCAR3,0.435505151887063,202005
BRML3,PCAR3,0.764482342099412,202005
CESP6,PCAR3,0.504589268095863,202005
COGN3,PCAR3,0.514338535867468,202005
ELET6,PCAR3,0.453871285801164,202005
ENEV3,PCAR3,0.732804795177958,202005
GGBR4,PCAR3,0.482841960547773,202005
GNDI3,PCAR3,0.41520035439252,202005
HGTX3,PCAR3,0.814462171005863,202005
IGTA3,PCAR3,0.839988849826244,202005
LIGT3,PCAR3,0.600513056017834,202005
MRVE3,PCAR3,0.799324488543773,202005
NTCO3,PCAR3,0.701642748495526,202005
BRIV4,PEAB3,1,202005
FBMC4,PEAB3,1,202005
MGEL4,PEAB3,0.619642282350147,202005
MNPR3,PEAB3,1,202005
MTIG4,PEAB3,1,202005
BRIV4,PEAB4,1,202005
FBMC4,PEAB4,1,202005
MGEL4,PEAB4,0.619642282350147,202005
MNPR3,PEAB4,1,202005
MTIG4,PEAB4,1,202005
PEAB3,PEAB4,1,202005
BRDT3,PETR3,0.716935815576627,202005
BRKM5,PETR3,0.441100002849262,202005
BTOW3,PETR3,0.546986115324371,202005
CCPR3,PETR3,0.799222480908629,202005
CCRO3,PETR3,0.809136825060541,202005
CEAB3,PETR3,0.788915431507122,202005
CRFB3,PETR3,0.759297563086231,202005
DTEX3,PETR3,0.722900336148052,202005
ENGI11,PETR3,0.779144517841387,202005
EZTC3,PETR3,0.697296228143534,202005
FLRY3,PETR3,0.797894444415633,202005
ITUB4,PETR3,0.851170747766391,202005
JBSS3,PETR3,0.486386675306626,202005
MGLU3,PETR3,0.476033487875482,202005
MULT3,PETR3,0.731423478548497,202005
PARD3,PETR3,0.712879868393469,202005
ABEV3,PETR4,0.470410232217174,202005
ANIM3,PETR4,0.409987045122735,202005
AZUL4,PETR4,0.423373755626171,202005
B3SA3,PETR4,0.573245230584552,202005
BBAS3,PETR4,0.602848997795298,202005
BBDC4,PETR4,0.547175936740442,202005
BPAC11,PETR4,0.491524868750943,202005
BRDT3,PETR4,0.620347887200321,202005
BRFS3,PETR4,0.603436002061068,202005
BRKM5,PETR4,0.493607496646446,202005
CMIG3,PETR4,0.541276022685934,202005
GGBR4,PETR4,0.480275110236471,202005
GOAU3,PETR4,0.513087953716074,202005
GOAU4,PETR4,0.53458092893033,202005
HAPV3,PETR4,0.519266500447086,202005
ITUB4,PETR4,0.473052762944019,202005
JBSS3,PETR4,0.465523247429645,202005
LREN3,PETR4,0.603360851890205,202005
PCAR3,PETR4,0.470673296629164,202005
PETR3,PETR4,0.467655003612621,202005
AMAR3,PNVL3,0.616568698507401,202005
ARZZ3,PNVL3,0.58626160398551,202005
EVEN3,PNVL3,0.788343984797367,202005
MDNE3,PNVL3,0.700688553240681,202005
NATU3,PNVL3,0.806116719835103,202005
BBDC4,PNVL4,0.565859938626104,202005
CESP6,PNVL4,0.529323674102563,202005
ELET3,PNVL4,0.458509226696748,202005
ELET6,PNVL4,0.45496641461673,202005
ENBR3,PNVL4,0.513640809996203,202005
IGTA3,PNVL4,0.682314779195741,202005
LWSA3,PNVL4,0.480458417526566,202005
NEOE3,PNVL4,0.660088574800058,202005
PCAR3,PNVL4,0.480930555359306,202005
BPAN4,POMO4,0.411567712579095,202005
DMMO3,POMO4,0.458794235615437,202005
ENAT3,POMO4,0.561482702302767,202005
LEVE3,POMO4,0.505347757353076,202005
BEEF11,PPLA11,0.997849229531904,202005
CGAS5,PPLA11,0.995445013086543,202005
CLSC4,PPLA11,0.992740914920607,202005
EUCA4,PPLA11,0.994231321792254,202005
JHSF3,PPLA11,0.532523732887018,202005
KEPL3,PPLA11,0.841147069503364,202005
MILS3,PPLA11,0.449465772713498,202005
ALSO3,PRIO3,0.529069298820196,202005
CSNA3,PRIO3,0.439128809389538,202005
OMGE3,PRIO3,0.665647636980741,202005
CPFE3,PRNR3,0.421715642111491,202005
LOGG3,PRNR3,0.496687108651565,202005
MTRE3,PRNR3,0.663535288458967,202005
ALPK3,PSSA3,0.447272323807542,202005
B3SA3,PSSA3,0.558853341806568,202005
GNDI3,PSSA3,0.413037678233707,202005
CEBR3,PTBL3,0.616410339735011,202005
CEBR6,PTBL3,0.61597842871042,202005
CEPE5,PTBL3,0.61484329944423,202005
CEPE6,PTBL3,0.616410339735011,202005
CGRA4,PTBL3,0.581281128310871,202005
MGEL4,PTBL3,0.48381082846275,202005
BEES3,PTNT4,1,202005
BOBR4,PTNT4,1,202005
CRIV4,PTNT4,1,202005
EALT4,PTNT4,1,202005
MTSA4,PTNT4,1,202005
OIBR4,PTNT4,0.914559966687157,202005
ALPA4,QUAL3,0.662276574420319,202005
ALPK3,QUAL3,0.519122551663376,202005
ANIM3,QUAL3,0.739838882853476,202005
B3SA3,QUAL3,0.425206702847118,202005
BBAS3,QUAL3,0.637571246199426,202005
BIDI11,QUAL3,0.680385862204097,202005
BKBR3,QUAL3,0.767260908332829,202005
BRML3,QUAL3,0.724197818013981,202005
COGN3,QUAL3,0.52830536281615,202005
CRFB3,QUAL3,0.47958229270343,202005
ENEV3,QUAL3,0.733498080067958,202005
GNDI3,QUAL3,0.413062563951823,202005
HGTX3,QUAL3,0.760936012526626,202005
IGTA3,QUAL3,0.518911426688725,202005
LIGT3,QUAL3,0.610377886811227,202005
MRVE3,QUAL3,0.764260534859075,202005
NTCO3,QUAL3,0.630524001557741,202005
PCAR3,QUAL3,0.649615232489865,202005
PETR4,QUAL3,0.479339616201022,202005
ALPK3,RADL3,0.661460601435936,202005
ANIM3,RADL3,0.411146803004153,202005
