ticker,ym,deg_raw,deg_avg,eigen_cent,n_tickers_mes,deg_avg_delta,eigen_cent_delta
USIM3,201904,12.7597785667873,0.045570637738526,0.0989399636189604,281,-0.000647878853904542,0.000748870339632723
USIM3,201905,13.2878914744646,0.0476268511629555,0.0968568681738492,280,0.00205621342442949,-0.00208309544511121
USIM3,201906,12.1584886215651,0.045367494856586,0.094311241163109,269,-0.00225935630636945,-0.0025456270107402
USIM3,201907,12.9714525936813,0.047514478365133,0.0977535608640616,274,0.00214698350854698,0.00344231970095257
USIM3,201908,12.0635659771213,0.0448459701751722,0.102601742435303,270,-0.00266850818996084,0.00484818157124126
USIM3,201909,11.2044627849408,0.0426025200948321,0.0849731800511886,264,-0.00224345008034013,-0.0176285623841142
USIM3,201910,9.44658152950055,0.0359185609486713,0.0761082858677272,264,-0.00668395914616074,-0.0088648941834614
USIM3,201911,8.37686990260129,0.0316108298211369,0.0905691804507818,266,-0.00430773112753438,0.0144608945830546
USIM3,201912,8.6836762736619,0.0318083379987615,0.0938633071572726,274,0.000197508177624595,0.00329412670649083
USIM3,202001,8.15695336818944,0.0300994589232083,0.0896738816573909,272,-0.00170887907555325,-0.00418942549988176
USIM3,202002,8.2582248251473,0.0295993721331444,0.0919920261459607,280,-0.000500086790063824,0.00231814448856983
USIM3,202003,8.21498193072318,0.0295502947148316,0.090053608697662,279,-4.90774183128512e-05,-0.00193841744829867
USIM3,202004,9.7522652015161,0.0357225831557366,0.107632570723798,274,0.00617228844090503,0.0175789620261364
USIM3,202005,8.80351502522023,0.0323658640633097,0.0990133872852377,273,-0.00335671909242694,-0.00861918343856072
USIM3,202006,8.9989098304349,0.032487039099043,0.108140327156383,278,0.000121175035733279,0.00912693987114532
USIM3,202007,10.2531018034809,0.0370148079548048,0.0987013206499467,278,0.00452776885576188,-0.00943900650643641
USIM3,202008,8.21073965991586,0.0298572351269668,0.0887841419081188,276,-0.00715757282783808,-0.0099171787418279
USIM3,202009,8.83378330659725,0.0305667242442811,0.0979498373627006,290,0.000709489117314381,0.00916569545458186
USIM3,202010,9.08210524904848,0.0314259697198909,0.110422764651171,290,0.000859245475609803,0.01247292728847
USIM3,202011,9.67299832346793,0.0334705824341451,0.137133061056632,290,0.00204461271425416,0.0267102964054608
USIM3,202012,9.21421211210999,0.0318830868931142,0.130034329487459,290,-0.00158749554103094,-0.00709873156917276
USIM3,202101,11.0685785360476,0.036772686166271,0.155055541615342,302,0.0048895992731568,0.0250212121278836
USIM3,202102,9.89209492100928,0.0305311571636089,0.124132217610927,325,-0.00624152900266208,-0.0309233240044156
USIM3,202103,11.8188462397759,0.036365680737772,0.161007415399106,326,0.00583452357416314,0.0368751977881792
USIM3,202104,11.5526894079856,0.0344856400238375,0.145044487512748,336,-0.00188004071393455,-0.015962927886358
USIM3,202105,12.7598864686752,0.0372008351856419,0.163657754146507,344,0.00271519516180437,0.0186132666337592
USIM3,202106,12.5345714032936,0.0363320910240395,0.164996204329644,346,-0.000868744161602333,0.00133845018313719
USIM3,202107,13.8412893764324,0.0388800263382933,0.175251155786388,357,0.00254793531425379,0.0102549514567434
USIM3,202108,13.038766255178,0.036832673037226,0.167908010938008,355,-0.00204735330106736,-0.00734314484837981
USIM3,202109,13.2202623729839,0.0373453739349828,0.176184576981141,355,0.000512700897756888,0.00827656604313343
USIM3,202110,14.688447163455,0.0413759075026901,0.207416242869664,356,0.00403053356770722,0.0312316658885232
USIM3,202111,15.4787894432416,0.0434797456270832,0.21793351807894,357,0.00210383812439315,0.0105172752092759
USIM3,202112,16.5245575453674,0.0460294082043659,0.220644894926182,360,0.00254966257728271,0.00271137684724201
USIM3,202201,13.7270070725707,0.0396734308455799,0.179890614971353,347,-0.00635597735878597,-0.040754279954829
USIM3,202203,16.9351501797094,0.0507040424542197,0.204781166792297,335,,
USIM3,202205,19.0474532333861,0.0570283030939703,0.247227167396087,335,,
USIM3,202206,12.9585748301301,0.0399956013275621,0.173999999857335,325,-0.0170327017664082,-0.0732271675387517
USIM3,202208,13.5307266876965,0.0420208903344612,0.178418242733778,323,,
USIM3,202209,19.3882866672963,0.0598403909484454,0.249600457151516,325,0.0178195006139842,0.0711822144177383
USIM3,202210,19.119334145849,0.0591929849716687,0.247048338884531,324,-0.000647405976776642,-0.00255211826698593
USIM3,202211,20.0903172219057,0.062392289509024,0.265956107047963,323,0.00319930453735524,0.0189077681634329
USIM3,202301,5.40766552645779,0.0147750424220158,0.144912146539003,367,,
USIM3,202302,5.7552331511772,0.0157246807409213,0.141195216553936,367,0.000949638318905497,-0.00371692998506692
USIM3,202303,5.36450482430749,0.0148190741002969,0.137700132812225,363,-0.00090560664062439,-0.0034950837417112
USIM3,202305,5.81775780233452,0.0161156725826441,0.149825626325445,362,,
USIM3,202306,9.57978676550123,0.0266846428008391,0.241796520414734,360,0.010568970218195,0.0919708940892898
USIM3,202307,8.14099635494175,0.0228039113583803,0.200044666408362,358,-0.00388073144245881,-0.041751854006372
USIM3,202308,7.58139575612838,0.0210594326559122,0.197527804519495,361,-0.0017444787024681,-0.00251686188886741
USIM3,202310,6.29189178303073,0.0177236388254387,0.176770327735189,356,,
USIM3,202311,6.27444242767986,0.0178759043523643,0.177834383327534,352,0.000152265526925609,0.00106405559234476
USIM3,202401,4.02029043644446,0.0113247617928013,0.106314049906343,356,,
USIM3,202402,3.8847326054885,0.010973820919459,0.11858662415507,355,-0.000350940873342264,0.0122725742487266
USIM3,202404,4.4982280791118,0.0130383422582951,0.118313542013079,346,,
USIM3,202405,6.72231813019908,0.0194286651161823,0.212547103784872,347,0.00639032285788724,0.0942335617717935
USIM3,202407,10.2197903917999,0.0296225808457969,0.35815968069856,346,,
USIM3,202409,11.0999319662111,0.0328400354029914,0.364169242353583,339,,
USIM3,202410,9.87853900364987,0.0294004137013389,0.340840378415666,337,-0.00343962170165254,-0.0233288639379164
USIM3,202412,10.4639797496703,0.0313292806876357,0.335966447187148,335,,
USIM3,202501,10.6082344834116,0.0317611810880588,0.365313328691589,335,0.000431900400423034,0.0293468815044413
USIM3,202502,10.1462919795967,0.030561120420472,0.36276032724222,333,-0.00120006066758677,-0.00255300144936899
USIM3,202503,10.3535506629762,0.0310917437326614,0.337371274943968,334,0.000530623312189421,-0.0253890522982526
USIM3,202504,9.63605676690126,0.0290242673701845,0.297340448483736,333,-0.00206747636247689,-0.0400308264602315
USIM3,202506,8.0705103704185,0.0249089826247484,0.260711567739478,325,,
USIM3,202507,8.46035163223092,0.0264385988507216,0.218645100761637,321,0.00152961622597319,-0.0420664669778407
USIM3,202509,4.06755969826508,0.012593064081316,0.0775608006062095,324,,
USIM3,202510,2.32331975155216,0.00730603695456654,0.0470475108666158,319,-0.00528702712674949,-0.0305132897395938
USIM3,202512,5.61155684277155,0.0179282966222733,0.194683577318342,314,,
USIM3,202603,0.8353715776129,0.00288059164694104,0.0236027418216615,291,,
USIM3,202604,1.25305070283963,0.00449122115713128,0.039168187700799,280,0.00161062951019025,0.0155654458791375
USIM3,202606,2.35198848204681,0.00908103661021934,0.0230553233913156,260,,
USIM3,202607,7.93241648056538,0.030865433776519,0.0968640564956985,258,0.0217843971662996,0.0738087331043828
USIM5,201701,17.8682812577725,0.0676828835521686,0.376781684450496,265,,
USIM5,201702,15.5862351212693,0.0573023350046664,0.328550323574709,273,-0.0103805485475022,-0.0482313608757873
USIM5,201703,12.6490771050667,0.0461645149819952,0.299100431884028,275,-0.0111378200226711,-0.029449891690681
USIM5,201704,21.3085787447749,0.0780534019955125,0.448902697667895,274,0.0318888870135173,0.149802265783867
USIM5,201705,16.9277042284071,0.062234206722085,0.33705517713048,273,-0.0158191952734275,-0.111847520537415
USIM5,201706,24.0435739873217,0.0883954926004475,0.543729877145862,273,0.0261612858783626,0.206674700015382
USIM5,201707,28.9233909078265,0.107123670028987,0.619045411139846,271,0.0187281774285394,0.0753155339939836
USIM5,201708,25.261881666169,0.0928745649491507,0.501057696542369,273,-0.0142491050798363,-0.117987714597477
USIM5,201709,29.1625361391455,0.102684986405442,0.552528350820185,285,0.00981042145629135,0.0514706542778165
USIM5,201710,25.6919125588731,0.0930866397060619,0.520678576994204,277,-0.00959834669938013,-0.0318497738259816
USIM5,201711,21.8513071339752,0.07804038262134,0.448206829808087,281,-0.0150462570847219,-0.0724717471861162
USIM5,201712,26.5784750546123,0.0959511734823549,0.600998725305491,278,0.017910790861015,0.152791895497404
USIM5,201801,29.6639700887238,0.10481968229231,0.611098494260051,284,0.00886850880995524,0.0100997689545596
USIM5,201802,29.0706726920995,0.101645708713635,0.716703202167912,287,-0.00317397357867554,0.105604707907861
USIM5,201803,27.715774353454,0.0969083019351537,0.628990599590451,287,-0.00473740677848095,-0.0877126025774612
