ticker,ym,retorno,pred,media_ingenua,refit_em,melhor_iter,quintil
SEER3,202012,0.256874590795092,0.0709807127714157,0.0223411700505786,202007,92,5
SGPS3,202012,-0.148148148148148,0.0761744603514671,0.0223411700505786,202007,92,5
SHOW3,202012,0.162570854934927,0.0578023716807365,0.0223411700505786,202007,92,1
SHUL4,202012,-0.0215457236573758,0.0670145973563194,0.0223411700505786,202007,92,4
SLCE3,202012,-0.0316980759827455,0.0624693520367146,0.0223411700505786,202007,92,2
SMLS3,202012,-0.00665188470066525,0.0654336512088776,0.0223411700505786,202007,92,4
SMTO3,202012,0.0499711179451639,0.0602660514414311,0.0223411700505786,202007,92,1
SQIA3,202012,0.0410495133305122,0.0618423260748386,0.0223411700505786,202007,92,2
STBP3,202012,0.00556792873051215,0.0608810186386108,0.0223411700505786,202007,92,1
SULA11,202012,0.00288350634371404,0.0624098926782608,0.0223411700505786,202007,92,2
SUZB3,202012,-0.0151489276112795,0.0634548217058182,0.0223411700505786,202007,92,3
TAEE11,202012,-0.0474961475932173,0.0614494569599628,0.0223411700505786,202007,92,2
TASA3,202012,-0.0647740591489303,0.0951527059078217,0.0223411700505786,202007,92,5
TASA4,202012,-0.0725489471680596,0.0635341703891754,0.0223411700505786,202007,92,3
TCSA3,202012,0.116710891099879,0.0699952393770218,0.0223411700505786,202007,92,5
TECN3,202012,0.333333333333333,0.0759468525648117,0.0223411700505786,202007,92,5
TEND3,202012,0.0411470165715429,0.0628277957439423,0.0223411700505786,202007,92,3
TESA3,202012,0.0810928961748634,0.0707325264811516,0.0223411700505786,202007,92,5
TGMA3,202012,0.0361857102485679,0.0637038946151733,0.0223411700505786,202007,92,3
TIMS3,202012,-0.041646441897047,0.0618626773357391,0.0223411700505786,202007,92,2
TOTS3,202012,0.0922543172049497,0.0629014223814011,0.0223411700505786,202007,92,3
TPIS3,202012,0.0359281274330123,0.0820427238941193,0.0223411700505786,202007,92,5
TRIS3,202012,-0.0615978414910648,0.0614244230091572,0.0223411700505786,202007,92,1
TRPL4,202012,-0.0617053103964098,0.0628326386213303,0.0223411700505786,202007,92,3
TUPY3,202012,-0.0349592521898715,0.0598371140658855,0.0223411700505786,202007,92,1
UGPA3,202012,1.06815073072602,0.0596593543887138,0.0223411700505786,202007,92,1
UNIP3,202012,0.149356356598088,0.0640160441398621,0.0223411700505786,202007,92,4
UNIP6,202012,-0.0229556921022858,0.0622734129428864,0.0223411700505786,202007,92,2
USIM3,202012,-0.0294840641792102,0.0623249560594559,0.0223411700505786,202007,92,2
USIM5,202012,-0.0382678466818543,0.0602172836661339,0.0223411700505786,202007,92,1
VALE3,202012,0.0061550648461377,0.0618045926094055,0.0223411700505786,202007,92,2
VIVA3,202012,0.0926602222848798,0.0628277957439423,0.0223411700505786,202007,92,3
