ticker,ym,peer_ret,n_peers
CCXC3,201702,0.0479303123673967,50
CELP3,201702,0.0584450109078925,48
CESP3,201702,0.062421385147996,52
CESP6,201702,0.0591396806653326,56
CGAS3,201702,0.0466542400929591,55
CGAS5,201702,0.0593232462676028,56
CGRA3,201702,0.0488339561605897,52
CGRA4,201702,0.0484765317061144,55
CIEL3,201702,0.0386602278777349,56
CLSC4,201702,0.0499332446162531,55
CMIG3,201702,0.0539101627998242,55
CMIG4,201702,0.054808453695075,56
COCE5,201702,0.0657089945464056,54
CPFE3,201702,0.0564530185922665,56
CPLE3,201702,0.0777618172273267,56
CPLE6,201702,0.0595748859947791,56
CPRE3,201702,0.0405191229840199,51
CRDE3,201702,0.0473023658241686,55
CRIV3,201702,0.0487091902504562,52
CSAN3,201702,0.0512756887673077,56
CSMG3,201702,0.0733195032863645,56
CSNA3,201702,0.0493398368780373,56
CTAX3,201702,0.0713208764216537,55
CTIP3,201702,0.052062264280859,56
CTNM4,201702,0.0482672051742759,52
CVCB3,201702,0.050195838469521,56
CYRE3,201702,0.06335040605426,56
DIRR3,201702,0.0639942580113446,56
DTEX3,201702,0.0653531419310784,56
ECOR3,201702,0.0718640348106819,56
EGIE3,201702,0.067041155320495,58
ELET3,201702,0.0404143872240956,56
ELET6,201702,0.0635302468629599,56
ELPL4,201702,0.0479933910595912,56
EMBR3,201702,0.0426722655255694,57
ENBR3,201702,0.0488143684079214,56
ENEV3,201702,0.0501507834252188,54
ENGI11,201702,0.0737041506550139,56
ENGI3,201702,0.0978085878366225,36
ENGI4,201702,0.039674689317097,49
ENMT3,201702,0.0424668431283598,49
ENMT4,201702,0.0448285677020498,49
EQTL3,201702,0.0436137994523746,56
ESTC3,201702,0.0377124194104215,56
EUCA4,201702,0.0708810511694552,55
EVEN3,201702,0.0443251982438238,56
EZTC3,201702,0.0781379405484387,56
FESA4,201702,0.046909628126343,54
FIBR3,201702,0.0580298599935964,57
FLRY3,201702,0.0776019855497744,56
FRAS3,201702,0.245282786406296,5
GEPA3,201702,0.148088701561005,36
GEPA4,201702,0.0495287723571126,36
GFSA3,201702,0.0663819686741071,57
GGBR3,201702,0.0502830421093151,56
GGBR4,201702,0.0456961738133947,57
GOAU3,201702,0.0495812989939172,54
GOAU4,201702,0.0480375028264004,56
GOLL4,201702,0.0847498913574741,56
GPCP3,201702,0.058416077093082,43
GRND3,201702,0.0461379886735322,56
GSHP3,201702,0.271529714969983,36
GUAR3,201702,0.038363417721654,56
GUAR4,201702,0.055056533210837,56
HBOR3,201702,0.0707435429835247,56
HGTX3,201702,0.0793089271753634,56
HYPE3,201702,0.0759599604035935,56
IDNT3,201702,0.0695002728215356,50
IGBR3,201702,-0.0145561094786938,50
IGTA3,201702,0.0772654328807156,56
INEP3,201702,0.0471293889855584,52
INEP4,201702,0.0463286497129474,50
ITSA3,201702,0.277781283652983,49
ITSA4,201702,0.037530794705493,56
ITUB3,201702,0.0601624422339123,56
ITUB4,201702,0.0339963936080449,56
JBSS3,201702,0.0409330843405091,56
JHSF3,201702,0.10605838869885,50
JOPA3,201702,0.0500445011830156,52
JSLG3,201702,0.0628080653397265,52
KLBN11,201702,0.0767799082330818,56
KLBN3,201702,0.0500872738412195,51
KLBN4,201702,0.0433332621527279,51
KROT3,201702,0.0419476466591221,56
LAME3,201702,0.0439391329453122,56
LAME4,201702,0.0582564055132583,56
LCAM3,201702,0.0456587836345471,45
LEVE3,201702,0.0883563299507737,54
LIGT3,201702,0.0574559474807735,56
LINX3,201702,0.0639116199568471,56
LLIS3,201702,0.0425241524123293,50
LOGN3,201702,0.134386435707442,36
LPSB3,201702,0.0424279913165014,56
LREN3,201702,0.037866052454603,56
LUPA3,201702,0.0526190285748763,50
MAGG3,201702,0.0729859504441767,52
MDIA3,201702,0.0515221046663611,56
MEAL3,201702,0.0740367516657694,56
MGEL4,201702,0.0473071168462289,52
MGLU3,201702,0.0657659359165508,51
MILS3,201702,0.0828288712634661,57
