ticker,ym,peer_ret,n_peers
MYPK3,201701,0.0671065570161808,49
NATU3,201701,0.0689981703300688,48
ODPV3,201701,0.100120382829336,47
OFSA3,201701,0.0611138507832238,41
OIBR3,201701,0.0817051243113832,34
OIBR4,201701,0.129933590629817,35
PARC3,201701,0.089922963381676,45
PCAR4,201701,0.0704655251506571,48
PDGR3,201701,0.0693733809823328,35
PETR3,201701,0.0737969905051816,47
PETR4,201701,0.0769477975425902,52
PFRM3,201701,0.0592427744237683,35
PMAM3,201701,0.104505538204061,40
PNVL3,201701,0.0860892459995627,17
PNVL4,201701,0.127471662454081,41
POMO3,201701,0.0918876687638099,35
POMO4,201701,0.150266694966816,43
PRML3,201701,0.0763887222238748,35
PSSA3,201701,0.0600256803781788,45
PTBL3,201701,0.085349765130261,35
QGEP3,201701,0.0809274111363678,45
QUAL3,201701,0.0932228151771358,48
RADL3,201701,0.0768923455949181,45
RAPT3,201701,0.0677044577187562,37
RAPT4,201701,0.155214300570571,43
RDNI3,201701,0.0968735401218564,18
REDE3,201701,0.0842169083032438,32
REDE4,201701,0.0868668417451884,32
RENT3,201701,0.073959917182505,47
RLOG3,201701,0.104101609713965,46
RNEW11,201701,0.0709090518621557,35
ROMI3,201701,0.0529079410811591,17
RSID3,201701,0.0956131206443522,41
RUMO3,201701,0.0794446817022726,48
SANB11,201701,0.0706132329289405,45
SANB4,201701,0.177286016588143,34
SAPR4,201701,0.0910063866053319,48
SBSP3,201701,0.0796831249027926,49
SCAR3,201701,0.178824783608609,41
SEDU3,201701,0.079386252071604,35
SEER3,201701,0.113633520269947,46
SGPS3,201701,0.270775481484183,12
SLCE3,201701,0.1771648278605,42
SLED4,201701,0.374493234820355,12
SMLE3,201701,0.076663879871401,47
SMTO3,201701,0.100793966650732,48
SNSL3,201701,0.202727005823935,27
SSBR3,201701,0.067126703709722,35
STBP3,201701,0.0896132905008003,46
SULA11,201701,0.0850633706402288,43
SUZB5,201701,0.0950366201815206,48
TAEE11,201701,0.0945447359406463,46
TCSA3,201701,0.227073397439635,47
TECN3,201701,0.0938425161282395,44
TESA3,201701,0.0803157465334726,29
TGMA3,201701,0.0843507377895783,44
TIET11,201701,0.0833369985216495,45
TIET3,201701,0.0675355750981973,30
TIET4,201701,0.0687431732946217,37
TIMP3,201701,0.0814717879766754,47
TOTS3,201701,0.0929460198273788,45
